fpr,tpr,thresholds,auc,ews
0.0,0.0,inf,0.947523629489603,DL bif
0.0,0.004347826086956522,0.9990291122000001,0.947523629489603,DL bif
0.0,0.7478260869565218,0.49492524816,0.947523629489603,DL bif
0.004347826086956522,0.7478260869565218,0.49472862152999997,0.947523629489603,DL bif
0.004347826086956522,0.7521739130434782,0.49461372873000004,0.947523629489603,DL bif
0.021739130434782608,0.7521739130434782,0.49313276986000004,0.947523629489603,DL bif
0.021739130434782608,0.7565217391304347,0.49263985481,0.947523629489603,DL bif
0.030434782608695653,0.7565217391304347,0.49196643015,0.947523629489603,DL bif
0.030434782608695653,0.7652173913043478,0.49072943813,0.947523629489603,DL bif
0.034782608695652174,0.7652173913043478,0.49003857521999994,0.947523629489603,DL bif
0.034782608695652174,0.7956521739130434,0.48609339960000003,0.947523629489603,DL bif
0.0391304347826087,0.7956521739130434,0.48608789987,0.947523629489603,DL bif
0.0391304347826087,0.8173913043478261,0.47926839463999993,0.947523629489603,DL bif
0.05217391304347826,0.8173913043478261,0.47458761580000003,0.947523629489603,DL bif
0.05217391304347826,0.8260869565217391,0.46911836623000003,0.947523629489603,DL bif
0.06521739130434782,0.8260869565217391,0.46692437575,0.947523629489603,DL bif
0.06521739130434782,0.8391304347826087,0.4587119317,0.947523629489603,DL bif
0.0782608695652174,0.8391304347826087,0.4520793877,0.947523629489603,DL bif
0.0782608695652174,0.8565217391304348,0.44341915410000005,0.947523629489603,DL bif
0.08260869565217391,0.8565217391304348,0.44286159295,0.947523629489603,DL bif
0.08260869565217391,0.8608695652173913,0.44018585680000005,0.947523629489603,DL bif
0.09565217391304348,0.8608695652173913,0.4335711036,0.947523629489603,DL bif
0.09565217391304348,0.8695652173913043,0.42561605258000007,0.947523629489603,DL bif
0.1,0.8695652173913043,0.4230494318,0.947523629489603,DL bif
0.1,0.8739130434782608,0.42264124594999997,0.947523629489603,DL bif
0.1391304347826087,0.8739130434782608,0.4021969447,0.947523629489603,DL bif
0.1391304347826087,0.8782608695652174,0.39459986214,0.947523629489603,DL bif
0.15217391304347827,0.8782608695652174,0.38735078320000005,0.947523629489603,DL bif
0.15217391304347827,0.8826086956521739,0.38646001591,0.947523629489603,DL bif
0.1956521739130435,0.8826086956521739,0.35863842300000004,0.947523629489603,DL bif
0.1956521739130435,0.8869565217391304,0.3569794421,0.947523629489603,DL bif
0.2,0.8869565217391304,0.3564094246,0.947523629489603,DL bif
0.2,0.8913043478260869,0.35335181229999996,0.947523629489603,DL bif
0.20869565217391303,0.8913043478260869,0.3500001915,0.947523629489603,DL bif
0.20869565217391303,0.8956521739130435,0.34923211000000004,0.947523629489603,DL bif
0.21739130434782608,0.8956521739130435,0.347640848,0.947523629489603,DL bif
0.21739130434782608,0.9,0.3471432165,0.947523629489603,DL bif
0.2217391304347826,0.9,0.34694260623000006,0.947523629489603,DL bif
0.2217391304347826,0.908695652173913,0.3430888994,0.947523629489603,DL bif
0.23478260869565218,0.908695652173913,0.3379960758,0.947523629489603,DL bif
0.23478260869565218,0.9130434782608695,0.33647184380000006,0.947523629489603,DL bif
0.2391304347826087,0.9130434782608695,0.33533319736,0.947523629489603,DL bif
