variance,ac1,eval_time,tsid
0.9139784946236558,-0.9385560675883257,281.6,1
0.9419753086419753,-0.8814814814814815,299.20000000000005,1
0.9587628865979383,-0.7694087944456134,316.8,1
0.9691154422788605,-0.5937031484257871,334.40000000000003,1
0.9584782852654022,-0.6381999775558298,352.00000000000006,1
0.9648565121412803,-0.6958940397350993,369.6000000000001,1
0.9709777402085096,-0.7248520710059173,387.2000000000001,1
0.9752397558849171,-0.6949723917465852,404.8000000000001,1
0.9789433014585146,-0.7291606297691492,422.40000000000015,1
0.9819819819819818,-0.770820594350006,440.00000000000017,1
0.5195791934541203,-0.8211572180011688,262.4,2
0.6785585585585586,-0.8738738738738739,278.8,2
0.778786430960344,-0.9044433827042522,295.20000000000005,2
0.8255451713395637,-0.9176185531325717,311.6,2
0.8668387096774193,-0.9070967741935483,328.00000000000006,2
0.8954407294832826,-0.9270516717325227,344.4000000000001,2
0.9152376286134247,-0.9387555120039196,360.80000000000007,2
0.9282439705002989,-0.9344894026974951,377.2000000000001,2
0.9118908382066276,-0.9401837928153717,393.60000000000014,2
0.9038506636649313,-0.9424042024295296,410.00000000000017,2
0.19601328903654486,0.2070874861572536,193.92000000000002,3
0.5168831168831169,-0.25844155844155847,206.04000000000002,3
0.6093064091308165,-0.20544337137840207,218.16000000000003,3
0.5746835443037974,0.07974683544303796,230.28000000000003,3
0.29288103201146676,0.3019589106545628,242.40000000000003,3
0.028379387602688575,0.40253920836445106,254.52000000000007,3
0.028185907046476763,0.4650674662668665,266.64000000000004,3
0.019685039370078743,0.5307578740157481,278.7600000000001,3
0.14799588900308325,0.5422404933196301,290.8800000000001,3
0.23323013415892674,0.5039559683522532,303.0000000000001,3
0.2925170068027211,-0.3860544217687074,216.32,4
0.545214172395558,-0.594923320994183,229.84,4
0.6547368421052632,-0.6680701754385966,243.36000000000004,4
0.6567926455566906,-0.7037793667007151,256.88000000000005,4
0.7117837426232629,-0.656957928802589,270.40000000000003,4
0.5913043478260869,-0.6938530734632683,283.9200000000001,4
0.3173524150268336,-0.5852116875372688,297.44000000000005,4
0.26721166157785875,-0.5305820939623757,310.9600000000001,4
0.3911481300016332,-0.6032990364200554,324.4800000000001,4
0.486343309253526,-0.655452356381149,338.00000000000017,4
0.857142857142857,0.9030612244897958,220.8,5
0.690732206861239,0.8207885304659498,234.60000000000002,5
0.618591934381408,0.871496924128503,248.40000000000003,5
0.41489621489621487,0.7728937728937729,262.20000000000005,5
0.46227106227106224,0.7589743589743589,276.00000000000006,5
0.5729393017528611,0.713168187744459,289.80000000000007,5
0.6564885496183206,0.5739070090215128,303.6000000000001,5
0.7177137458667926,0.44411903637222483,317.4000000000001,5
0.7639937106918239,0.3213836477987421,331.2000000000001,5
0.8002790512258322,0.1405222244369145,345.00000000000017,5
0.815873015873016,-0.8317460317460319,159.36,6
0.8415458937198069,-0.8260869565217391,169.32000000000002,6
0.8844155844155844,-0.8077922077922078,179.28000000000003,6
0.9142191142191141,-0.8424242424242423,189.24000000000004,6
0.9347368421052633,-0.8701754385964914,199.20000000000005,6
0.9436388508891929,-0.8922024623803009,209.16000000000005,6
0.9482456140350876,-0.8828947368421051,219.12000000000006,6
0.957232704402516,-0.8885893980233605,229.08000000000007,6
0.9628185907046476,-0.881559220389805,239.04000000000008,6
0.9682539682539683,-0.8755555555555555,249.0000000000001,6
0.9913419913419913,-0.7922077922077922,96.64,7
0.9947089947089945,-0.8465608465608466,102.68,7
0.9964349376114083,-0.8752228163992871,108.72000000000001,7
0.9974358974358974,-0.735897435897436,114.76000000000002,7
0.9980676328502417,-0.6560386473429952,120.80000000000003,7
0.9984917043740573,-0.6349924585218704,126.84000000000003,7
0.998790078644888,-0.5535390199637023,132.88000000000002,7
0.9990079365079364,-0.5535714285714286,138.92000000000004,7
0.9991718426501035,-0.5925465838509317,144.96000000000004,7
0.9993164730006835,-0.6411483253588517,151.00000000000006,7
0.9431818181818182,0.8787878787878788,142.08,8
0.9609756097560975,0.7902439024390244,150.96,8
0.9657142857142856,0.6310204081632653,159.84000000000003,8
0.9661016949152541,0.4272355347749853,168.72000000000003,8
0.9745390693590869,0.1931518876207199,177.60000000000002,8
0.9774436090225563,-0.06220095693779904,186.48000000000005,8
0.9819425444596442,-0.22407660738714089,195.36000000000004,8
0.98521836506159,-0.3648376259798432,204.24000000000007,8
0.9873039581777446,-0.4480955937266617,213.12000000000006,8
0.9892541087231351,-0.5303413400758533,222.00000000000009,8
1.0,-0.980952380952381,61.44,9
0.9883040935672514,-0.9298245614035087,65.28,9
0.9841897233201582,-0.525691699604743,69.12,9
0.9815384615384617,-0.24923076923076926,72.96000000000001,9
0.9862068965517242,0.011494252873563218,76.80000000000001,9
0.9893048128342247,0.040998217468805706,80.64000000000001,9
0.9914651493598863,-0.009957325746799433,84.48000000000002,9
0.9930313588850174,-0.11265969802555169,88.32000000000002,9
0.9942028985507246,-0.2289855072463768,92.16000000000003,9
0.9951020408163266,-0.3240816326530612,96.00000000000004,9
-0.0741971207087486,-0.5149501661129567,190.08,10
-0.12229210342417889,-0.527603074772886,201.96,10
-0.1682983682983683,-0.6783216783216782,213.84000000000003,10
0.06093906093906094,-0.6916416916416916,225.72000000000003,10
0.27640449438202247,-0.5930087390761548,237.60000000000005,10
0.4210832847990681,-0.3112017084061347,249.48000000000005,10
0.503803757180562,-0.11007607514361124,261.36000000000007,10
0.5941587301587302,-0.2634920634920635,273.24000000000007,10
0.6619062731408019,-0.3853803025494552,285.12000000000006,10
0.7138255033557047,-0.4646979865771812,297.0000000000001,10
0.6565656565656565,0.5373737373737374,200.32,11
0.598997493734336,0.6165413533834587,212.84,11
0.7142857142857143,0.7233954451345755,225.36,11
0.7801866907557964,0.7657332128876845,237.88000000000002,11
0.8338185890257558,0.8073908174692048,250.40000000000006,11
0.8688062070181627,0.6466231705166637,262.9200000000001,11
0.8935574229691876,0.3607843137254902,275.44000000000005,11
0.9102475133009483,0.1818181818181818,287.9600000000001,11
0.924904214559387,-0.02049808429118774,300.4800000000001,11
0.9367894864145772,-0.17261952753366122,313.0000000000001,11
0.8916256157635467,-0.39901477832512305,126.72,12
0.933933933933934,-0.6306306306306306,134.64000000000001,12
0.9494949494949494,-0.6868686868686867,142.56000000000003,12
0.9579100145137882,-0.7692307692307693,150.48000000000002,12
0.9486338797814207,-0.7486338797814207,158.40000000000003,12
0.9582267689684569,-0.6990622335890878,166.32000000000005,12
0.9617224880382774,-0.7286397812713601,174.24000000000004,12
0.9686274509803922,-0.777591036414566,182.16000000000005,12
0.9724170172978026,-0.8055165965404394,190.08000000000007,12
0.9746534653465347,-0.8297029702970298,198.00000000000009,12
0.9242424242424243,-0.6060606060606061,147.84,13
0.9534883720930232,-0.7120708748615725,157.08,13
0.9653092006033183,-0.7843137254901962,166.32000000000002,13
0.9628415300546447,-0.8032786885245902,175.56000000000003,13
0.9710144927536233,-0.8401656314699794,184.80000000000004,13
0.9753164556962024,-0.8550632911392405,194.04000000000005,13
0.9780388151174668,-0.8830439223697651,203.28000000000006,13
0.980643803913318,-0.9036398064380392,212.52000000000007,13
0.9837771116205256,-0.9192382295891377,221.76000000000008,13
