fpr,tpr,thresholds,auc,ews
0.0,0.0,inf,0.8545179584120982,DL bif
0.0,0.004347826086956522,0.9994023807110001,0.8545179584120982,DL bif
0.0,0.34782608695652173,0.8863352511600001,0.8545179584120982,DL bif
0.004347826086956522,0.34782608695652173,0.8844678551999999,0.8545179584120982,DL bif
0.004347826086956522,0.43043478260869567,0.7271070545,0.8545179584120982,DL bif
0.008695652173913044,0.43043478260869567,0.7248199710999998,0.8545179584120982,DL bif
0.008695652173913044,0.43478260869565216,0.7229750355000001,0.8545179584120982,DL bif
0.013043478260869565,0.43478260869565216,0.7117573294,0.8545179584120982,DL bif
0.013043478260869565,0.45652173913043476,0.6562796421999999,0.8545179584120982,DL bif
0.017391304347826087,0.45652173913043476,0.642810338,0.8545179584120982,DL bif
0.017391304347826087,0.4608695652173913,0.6342561078439999,0.8545179584120982,DL bif
0.021739130434782608,0.4608695652173913,0.6244335625,0.8545179584120982,DL bif
0.021739130434782608,0.4956521739130435,0.5746495197,0.8545179584120982,DL bif
0.02608695652173913,0.4956521739130435,0.5698766281000001,0.8545179584120982,DL bif
0.02608695652173913,0.5652173913043478,0.51235435755,0.8545179584120982,DL bif
0.030434782608695653,0.5652173913043478,0.5116306720000001,0.8545179584120982,DL bif
0.030434782608695653,0.6478260869565218,0.4894886165,0.8545179584120982,DL bif
0.034782608695652174,0.6478260869565218,0.48910606759999997,0.8545179584120982,DL bif
0.034782608695652174,0.6521739130434783,0.48831244668,0.8545179584120982,DL bif
0.043478260869565216,0.6521739130434783,0.4839144053,0.8545179584120982,DL bif
0.043478260869565216,0.6565217391304348,0.48381511470000005,0.8545179584120982,DL bif
0.04782608695652174,0.6565217391304348,0.4833449704,0.8545179584120982,DL bif
0.04782608695652174,0.6608695652173913,0.4826007715,0.8545179584120982,DL bif
0.05217391304347826,0.6608695652173913,0.4825269376,0.8545179584120982,DL bif
0.05217391304347826,0.6652173913043479,0.48110926369999996,0.8545179584120982,DL bif
0.05652173913043478,0.6652173913043479,0.48018863859999994,0.8545179584120982,DL bif
0.05652173913043478,0.6782608695652174,0.47853795169,0.8545179584120982,DL bif
0.06521739130434782,0.6782608695652174,0.4737113776,0.8545179584120982,DL bif
0.06521739130434782,0.6826086956521739,0.46988067204,0.8545179584120982,DL bif
0.08695652173913043,0.6826086956521739,0.464607406,0.8545179584120982,DL bif
0.08695652173913043,0.6869565217391305,0.46123578060000003,0.8545179584120982,DL bif
0.10869565217391304,0.6869565217391305,0.45965871960000004,0.8545179584120982,DL bif
0.10869565217391304,0.6956521739130435,0.45822038060000003,0.8545179584120982,DL bif
0.12173913043478261,0.6956521739130435,0.4555958128,0.8545179584120982,DL bif
0.12173913043478261,0.7,0.4554558252,0.8545179584120982,DL bif
0.14347826086956522,0.7,0.44950516139999996,0.8545179584120982,DL bif
0.14347826086956522,0.7086956521739131,0.44702725369999996,0.8545179584120982,DL bif
0.16956521739130434,0.7086956521739131,0.44455710439999996,0.8545179584120982,DL bif
0.16956521739130434,0.7130434782608696,0.4436245138,0.8545179584120982,DL bif
0.2,0.7130434782608696,0.4332300526,0.8545179584120982,DL bif
0.2,0.717391304347826,0.43176312114,0.8545179584120982,DL bif
0.21739130434782608,0.717391304347826,0.428610365,0.8545179584120982,DL bif
0.21739130434782608,0.7304347826086957,0.42383700514000006,0.8545179584120982,DL bif
0.22608695652173913,0.7304347826086957,0.42362729938,0.8545179584120982,DL bif
0.22608695652173913,0.7347826086956522,0.4226009269,0.8545179584120982,DL bif
0.24347826086956523,0.7347826086956522,0.415210618,0.8545179584120982,DL bif
0.24347826086956523,0.7391304347826086,0.4147215483,0.8545179584120982,DL bif
0.2608695652173913,0.7391304347826086,0.41231730650000004,0.8545179584120982,DL bif
0.2608695652173913,0.7478260869565218,0.41038571729999995,0.8545179584120982,DL bif
0.27391304347826084,0.7478260869565218,0.40931341738,0.8545179584120982,DL bif
0.27391304347826084,0.7565217391304347,0.40188033980000004,0.8545179584120982,DL bif
0.2956521739130435,0.7565217391304347,0.39164237999999996,0.8545179584120982,DL bif
0.2956521739130435,0.7695652173913043,0.38295850256,0.8545179584120982,DL bif
0.3,0.7695652173913043,0.3787750004,0.8545179584120982,DL bif
0.3,0.7782608695652173,0.3702986973,0.8545179584120982,DL bif
0.3173913043478261,0.7782608695652173,0.363597805,0.8545179584120982,DL bif
0.3173913043478261,0.782608695652174,0.36343631936000004,0.8545179584120982,DL bif
0.32608695652173914,0.782608695652174,0.36191967599999997,0.8545179584120982,DL bif
0.32608695652173914,0.7913043478260869,0.3612212885,0.8545179584120982,DL bif
0.3347826086956522,0.7913043478260869,0.35783420838,0.8545179584120982,DL bif
0.3347826086956522,0.7956521739130434,0.35755638049999994,0.8545179584120982,DL bif
0.34347826086956523,0.7956521739130434,0.35037665500000004,0.8545179584120982,DL bif
0.34347826086956523,0.8173913043478261,0.34437787400000003,0.8545179584120982,DL bif
0.34782608695652173,0.8173913043478261,0.34417746250000003,0.8545179584120982,DL bif
0.34782608695652173,0.8217391304347826,0.34395165521,0.8545179584120982,DL bif
0.3521739130434783,0.8217391304347826,0.3420355754,0.8545179584120982,DL bif
0.3521739130434783,0.8260869565217391,0.3411010207,0.8545179584120982,DL bif
0.3695652173913043,0.8260869565217391,0.334482374,0.8545179584120982,DL bif
0.3695652173913043,0.8304347826086956,0.33438135153000004,0.8545179584120982,DL bif
0.3826086956521739,0.8304347826086956,0.3285883958,0.8545179584120982,DL bif
0.3826086956521739,0.8347826086956521,0.328122189,0.8545179584120982,DL bif
0.3869565217391304,0.8347826086956521,0.32711979323000007,0.8545179584120982,DL bif
0.3869565217391304,0.8434782608695652,0.3214256845,0.8545179584120982,DL bif
0.4,0.8434782608695652,0.3167334766,0.8545179584120982,DL bif
0.4,0.8478260869565217,0.31368588536,0.8545179584120982,DL bif
0.41739130434782606,0.8478260869565217,0.30319880928000004,0.8545179584120982,DL bif
0.41739130434782606,0.8565217391304348,0.301446894,0.8545179584120982,DL bif
0.4217391304347826,0.8565217391304348,0.2997336923,0.8545179584120982,DL bif
0.4217391304347826,0.8608695652173913,0.294875894,0.8545179584120982,DL bif
