0,1,2,3,4,5,eval_time,tsid
0.8780762,0.014212724,0.016773866,0.05924709,0.01657096,0.015119195,215.04,1
0.9321422,0.013106141,0.019756235,0.024629511,0.0053477986,0.0050181383,228.48000000000002,1
0.94964087,0.0058317822,0.012878745,0.023879368,0.004382519,0.003386641,241.92000000000002,1
0.9726155,0.0035561635,0.010755148,0.01073245,0.0013346592,0.0010060024,255.36000000000004,1
0.95247436,0.002895204,0.008828085,0.03138903,0.0027163671,0.0016969448,268.80000000000007,1
0.95756364,0.0016044538,0.0063290526,0.030933488,0.002302939,0.0012664746,282.24000000000007,1
0.8531822,0.00067558495,0.0064617125,0.12791234,0.008248202,0.0035199237,295.68000000000006,1
0.9325043,0.00081234885,0.004689824,0.05876431,0.0021879508,0.0010412615,309.12000000000006,1
0.9820651,0.0008096256,0.002677944,0.01368001,0.00051015324,0.0002571815,322.5600000000001,1
0.9947245,0.00050096377,0.0014574041,0.0031289386,0.00012623609,6.1929604e-05,336.00000000000017,1
0.66558266,0.005369985,0.017767493,0.1502859,0.085916184,0.07507775,279.68,2
0.65470266,0.004540114,0.01205225,0.2163782,0.061452877,0.050873883,297.16,2
0.7592919,0.0029767745,0.009157991,0.16739222,0.0355511,0.025630087,314.64000000000004,2
0.90151197,0.0026967197,0.00599297,0.07462438,0.00857858,0.006595425,332.12000000000006,2
0.8595884,0.0016068685,0.0053875432,0.11876305,0.00881388,0.005840378,349.6000000000001,2
0.9930358,0.00082417385,0.0016853746,0.0040688785,0.00023768186,0.0001481521,367.0800000000001,2
0.9734969,0.00046629593,0.0010744325,0.023780243,0.00081845844,0.00036369803,384.5600000000001,2
0.98208,0.00033172633,0.00084056176,0.016034618,0.00053646014,0.00017656897,402.04000000000013,2
0.9970165,0.00036048805,0.0004361317,0.002089677,7.183476e-05,2.5374948e-05,419.52000000000015,2
0.99901825,0.00029856755,0.00021695725,0.0004365668,2.1603882e-05,8.061577e-06,437.00000000000017,2
0.642681,0.0066558826,0.018882018,0.16082352,0.0879293,0.08302825,139.52,3
0.69802016,0.009104692,0.02009711,0.14308013,0.06452518,0.065172754,148.24,3
0.7431515,0.010760554,0.020232512,0.122298636,0.05109301,0.05246382,156.96,3
0.7041974,0.007366749,0.019517178,0.13555719,0.06747826,0.06588313,165.68000000000004,3
0.7881732,0.012252771,0.02004797,0.09954679,0.038874075,0.041105263,174.40000000000003,3
0.81741655,0.013251531,0.018808,0.088331215,0.031108947,0.031083852,183.12000000000003,3
0.78659475,0.011856368,0.019144481,0.10895031,0.036945894,0.036508203,191.84000000000006,3
0.8372556,0.010920814,0.012329379,0.08874031,0.025219692,0.025534306,200.56000000000006,3
0.9048085,0.0129828295,0.017138267,0.0407089,0.011391886,0.012969666,209.28000000000006,3
0.9489854,0.021962577,0.0148756625,0.008646128,0.002436936,0.003093293,218.00000000000009,3
0.73281294,0.025801513,0.033126403,0.1328002,0.036461197,0.038997725,161.28,4
0.8194304,0.03362012,0.036392756,0.07351417,0.017093953,0.019948596,171.36,4
0.8614366,0.06237761,0.040436044,0.02483507,0.004938731,0.0059759067,181.44000000000003,4
0.85906446,0.06673239,0.052908283,0.013932706,0.003333893,0.0040282374,191.52000000000004,4
0.9118317,0.029045368,0.03650418,0.014929712,0.0038717275,0.0038173248,201.60000000000005,4
0.91772115,0.032683387,0.03956528,0.0066350037,0.0017164744,0.0016786556,211.68000000000004,4
0.8964584,0.036848895,0.059858073,0.0042617717,0.0013057987,0.0012670958,221.76000000000005,4
0.95317054,0.011118558,0.024619274,0.008660224,0.0013476831,0.0010837717,231.84000000000006,4
0.9690311,0.0036347664,0.011874306,0.0125932805,0.001772818,0.0010938108,241.92000000000007,4
0.93711567,0.0055011394,0.020231193,0.02849107,0.0050675115,0.0035934448,252.0000000000001,4
0.54942644,0.0026052638,0.032390866,0.18271819,0.1334861,0.09937316,208.64000000000001,5
0.56778806,0.0047911634,0.036132377,0.233946,0.08993212,0.067410305,221.68,5
0.86432004,0.027868869,0.034319226,0.055853702,0.009386811,0.0082513,234.72000000000003,5
0.91446567,0.012371865,0.008481446,0.058774926,0.0033928219,0.0025132694,247.76000000000005,5
0.96384466,0.010953763,0.005381209,0.017757298,0.0011793292,0.00088371633,260.80000000000007,5
0.9839225,0.004648277,0.0031790452,0.0077707595,0.0002872183,0.00019215446,273.8400000000001,5
0.9626583,0.0019898936,0.0012704547,0.03252058,0.001042257,0.0005185762,286.88000000000005,5
0.93869174,0.001377063,0.0012819439,0.05746488,0.0008100471,0.0003743389,299.9200000000001,5
0.99310595,0.0011833857,0.00078683125,0.004715643,0.00014164938,6.655397e-05,312.9600000000001,5
0.996408,0.00081846624,0.00056035677,0.0021261466,6.005694e-05,2.6930975e-05,326.00000000000017,5
0.52918595,0.0024936453,0.021167591,0.111997366,0.17987867,0.1552768,149.12,6
0.5227871,0.0021976116,0.027271533,0.078047514,0.1950593,0.17463687,158.44,6
0.5150632,0.0017339976,0.025063846,0.07950144,0.2033781,0.17525943,167.76000000000002,6
0.54845965,0.0051566367,0.02590835,0.12251627,0.16303667,0.13492243,177.08000000000004,6
0.58183026,0.006840403,0.026472704,0.13017163,0.13635303,0.118331976,186.40000000000003,6
0.5779059,0.005223977,0.02153827,0.13924716,0.13928126,0.11680348,195.72000000000006,6
0.5559945,0.003344213,0.01962629,0.13018261,0.15638414,0.13446826,205.04000000000005,6
