variance,ac1,eval_time,tsid
-0.520408163265306,0.6411564625850339,215.04,1
-0.5124272871496564,0.3400317292437864,228.48000000000002,1
-0.44720720720720725,-0.019819819819819822,241.92000000000002,1
-0.49795709908069463,-0.18692543411644538,255.36000000000004,1
-0.49834983498349833,-0.2653853620656183,268.80000000000007,1
-0.5994002998500749,-0.2908545727136432,282.24000000000007,1
-0.6509205426356589,-0.14825581395348839,295.68000000000006,1
-0.6525164975869201,-0.02314586821629075,309.12000000000006,1
-0.6392059553349876,0.07874276261373037,322.5600000000001,1
-0.6800556909154195,-0.01496693351896972,336.00000000000017,1
-0.35272342675832896,0.5790586991010048,279.68,2
0.010759493670886076,0.6835443037974683,297.16,2
0.0,0.6396048109965636,314.64000000000004,2
-0.18047292143401986,0.3821510297482838,332.12000000000006,2
0.005551700208188757,0.20055517002081885,349.6000000000001,2
-0.07847874720357942,-0.065413870246085,367.0800000000001,2
-0.17769280715677083,-0.21261092273284757,384.5600000000001,2
-0.025146886016451236,-0.15675675675675674,402.04000000000013,2
0.1272351115708586,-0.11955076104625391,419.52000000000015,2
0.2579493565794935,-0.10369447903694477,437.00000000000017,2
-0.4596774193548388,-0.08467741935483872,139.52,3
-0.5902439024390244,-0.348780487804878,148.24,3
-0.6224489795918366,-0.48809523809523797,156.96,3
-0.7059891107078039,-0.5837870538415002,165.68000000000004,3
-0.6354590682948893,-0.5042966983265492,174.40000000000003,3
-0.5066666666666667,-0.5031578947368421,183.12000000000003,3
-0.41078600114744696,-0.5370051635111877,191.84000000000006,3
-0.2833099579242636,-0.5474520804114071,200.56000000000006,3
-0.1795767812075325,-0.6183265385362066,209.28000000000006,3
-0.09123669123669123,-0.6773136773136773,218.00000000000009,3
-0.6996996996996997,-0.7297297297297297,161.28,4
-0.6022201665124884,-0.807585568917669,171.36,4
-0.7155388471177946,-0.6704260651629074,181.44000000000003,4
-0.7304387155133424,-0.6083220262324741,191.52000000000004,4
-0.7067669172932329,-0.5905673274094326,201.60000000000005,4
-0.7636995455760491,-0.6396685378241111,211.68000000000004,4
-0.7474226804123713,-0.691151202749141,221.76000000000005,4
-0.6497972138952567,-0.6921177922764945,231.84000000000006,4
-0.5299145299145299,-0.53639846743295,241.92000000000007,4
-0.5059055118110237,-0.4515255905511812,252.0000000000001,4
-0.7206290471785385,0.50786308973173,208.64000000000001,5
-0.801129943502825,0.6542372881355932,221.68,5
-0.7374429223744293,0.6301369863013699,234.72000000000003,5
