0,1,2,3,4,5,eval_time,tsid
0.9413308,0.02332058,0.02336252,0.011114857,0.00052208535,0.0003490969,215.04,1
0.9417552,0.00812199,0.029323207,0.019657167,0.00069297734,0.00044946882,228.48000000000002,1
0.952907,0.0024958935,0.019620733,0.024121445,0.0005584388,0.0002964507,241.92000000000002,1
0.9683986,0.0023348483,0.021329017,0.00747829,0.00030121923,0.00015807094,255.36000000000004,1
0.97455573,0.0013721306,0.008153933,0.015451977,0.00031560613,0.0001506671,268.80000000000007,1
0.9797133,0.0010680738,0.00627156,0.012596121,0.00023494715,0.00011599415,282.24000000000007,1
0.8876453,0.00059453456,0.006278989,0.10405357,0.0009876281,0.00043998458,295.68000000000006,1
0.98389107,0.00081927836,0.002897846,0.012176481,0.0001469304,6.83651e-05,309.12000000000006,1
0.9887103,0.00076095853,0.0026473587,0.0077459873,8.8133456e-05,4.7325047e-05,322.5600000000001,1
0.99376965,0.00051352434,0.0016809686,0.0039488575,5.657747e-05,3.0463547e-05,336.00000000000017,1
0.9762315,0.0028081215,0.019534018,0.0011767434,0.00017255469,7.706243e-05,279.68,2
0.98930776,0.001165559,0.008662214,0.00068722025,0.0001241909,5.3049785e-05,297.16,2
0.9909613,0.00093350373,0.0070088767,0.0009177783,0.00012215502,5.6363097e-05,314.64000000000004,2
0.9917352,0.0007559998,0.0062914276,0.0010393873,0.00011936483,5.8655987e-05,332.12000000000006,2
0.9973484,0.00038516964,0.001657356,0.0005201433,6.206959e-05,2.6825153e-05,349.6000000000001,2
0.99726665,0.00034298067,0.0017638564,0.0005169484,7.606794e-05,3.350513e-05,367.0800000000001,2
0.99817526,0.0003196206,0.0010405477,0.00040129735,4.435884e-05,1.8870858e-05,384.5600000000001,2
0.99865794,0.00023633453,0.00067936385,0.00034979364,5.603745e-05,2.0489224e-05,402.04000000000013,2
0.9993241,0.00020388127,0.0002652111,0.00017531842,2.3428733e-05,8.114955e-06,419.52000000000015,2
0.99941975,0.0002189158,0.00017557187,0.0001664579,1.4145986e-05,5.131295e-06,437.00000000000017,2
0.6435906,0.16282462,0.14794205,0.031389263,0.0063577136,0.007895778,139.52,3
0.6723574,0.12926489,0.15381846,0.02889993,0.007033812,0.008625573,148.24,3
0.6753001,0.138765,0.1620482,0.014515382,0.0042237183,0.005147439,156.96,3
0.7202297,0.07636681,0.16433035,0.023421692,0.007658471,0.007993035,165.68000000000004,3
0.66200393,0.17302202,0.15533699,0.0057397704,0.0017486059,0.0021486895,174.40000000000003,3
0.62518203,0.2203248,0.1478903,0.0041407486,0.0010732445,0.0013889093,183.12000000000003,3
0.6733384,0.11761157,0.19569892,0.007244823,0.0027844256,0.003321825,191.84000000000006,3
0.58806777,0.1616438,0.24493393,0.0025564388,0.001287077,0.001511002,200.56000000000006,3
0.61264926,0.046288453,0.33507848,0.0022574454,0.0019261783,0.0018002265,209.28000000000006,3
0.57695055,0.08416582,0.3348739,0.0018112379,0.0011737789,0.001024695,218.00000000000009,3
