0,1,2,3,4,5,eval_time,tsid
0.44594896,0.34248713,0.21026269,0.0007975473,0.0001395519,0.000364076,281.6,1
0.49090666,0.2365982,0.27132976,0.00046023115,0.00023587918,0.00046931586,299.20000000000005,1
0.019204082,0.35720956,0.61951494,0.003119758,0.0002701071,0.0006815683,316.8,1
0.014859236,0.23306073,0.74982905,0.0011570288,0.0003732185,0.0007207122,334.40000000000003,1
0.0058821733,0.20897748,0.78101027,0.0032665743,0.00030744832,0.00055608636,352.00000000000006,1
0.004569084,0.2521268,0.7420328,0.0003715493,0.00022225236,0.0006774962,369.6000000000001,1
0.014448669,0.47240245,0.50892043,0.00020619851,0.0017517903,0.0022704494,387.2000000000001,1
0.25516868,0.6682272,0.07451855,0.00019120889,0.00090443314,0.0009899006,404.8000000000001,1
0.0041462746,0.3819357,0.61232674,0.00032661858,0.00045443102,0.0008102905,422.40000000000015,1
0.0019728781,0.7979046,0.19943555,0.00017652553,0.00020207756,0.00030842095,440.00000000000017,1
0.44823557,0.031308558,0.51901394,0.0005805382,0.0002505862,0.0006107752,262.4,2
0.10950733,0.50348556,0.38351586,0.0012668313,0.00029072093,0.0019337144,278.8,2
0.048678312,0.78926706,0.16080362,0.0005061093,0.0002593607,0.00048550463,295.20000000000005,2
0.035834163,0.5851724,0.3770664,0.0006462114,0.0004653055,0.0008154902,311.6,2
0.0036904495,0.48576167,0.50908273,0.0005658214,0.000324168,0.0005751661,328.00000000000006,2
0.0017180227,0.86669815,0.1308608,0.00025701977,0.00013147562,0.00033455246,344.4000000000001,2
0.0023243267,0.4838695,0.5120878,0.0004807138,0.00035706745,0.00088060525,360.80000000000007,2
0.002389515,0.39851934,0.5977346,0.0003638355,0.00038654497,0.0006062582,377.2000000000001,2
0.0016722442,0.3522976,0.64465994,0.00026873063,0.00047991972,0.0006215758,393.60000000000014,2
0.002215016,0.43759808,0.55899245,0.00031437844,0.00036774823,0.0005123322,410.00000000000017,2
0.27033663,0.6881424,0.03902755,0.0014542476,0.00053019857,0.0005089808,193.92000000000002,3
0.31124413,0.65896726,0.027303247,0.0008765849,0.00078549306,0.00082327705,206.04000000000002,3
0.5020857,0.47549593,0.020181835,0.0009516695,0.00070666295,0.0005782541,218.16000000000003,3
0.5467111,0.43223327,0.018911215,0.0010567822,0.0005976256,0.0004900485,230.28000000000003,3
0.5967807,0.38290092,0.018009193,0.0011993761,0.00061651715,0.0004932808,242.40000000000003,3
0.67129266,0.29871213,0.027037432,0.0016564095,0.0007221712,0.0005791671,254.52000000000007,3
0.70452535,0.25451043,0.037822288,0.0017720711,0.00076565315,0.00060420803,266.64000000000004,3
0.6877133,0.26743904,0.041143958,0.0023788172,0.00074804947,0.0005767917,278.7600000000001,3
0.78702724,0.18793721,0.022417001,0.0019495101,0.00038912235,0.00027988775,290.8800000000001,3
0.097110644,0.7813076,0.11836526,0.0019322125,0.00050854974,0.0007757616,303.0000000000001,3
0.07239866,0.89611447,0.030070813,0.0007803199,0.0002684885,0.00036727055,216.32,4
0.02511337,0.9390655,0.03482637,0.00044440356,0.00026936724,0.00028098747,229.84,4
0.07647634,0.896719,0.02564463,0.0004953992,0.00035327126,0.00031135406,243.36000000000004,4
0.13509913,0.8393855,0.024031598,0.00070347165,0.00039838647,0.00038195954,256.88000000000005,4
0.22379966,0.75198567,0.022373734,0.0008319372,0.0005351985,0.00047381222,270.40000000000003,4
0.40044025,0.57807934,0.019371135,0.00090123876,0.00068185024,0.0005261863,283.9200000000001,4
0.5162173,0.46087623,0.02062209,0.0011472295,0.0006418855,0.00049525953,297.44000000000005,4
0.023770243,0.9319504,0.04321831,0.00055372005,0.00023026316,0.00027701916,310.9600000000001,4
0.049166523,0.926872,0.022692226,0.00032983115,0.00045773908,0.00048165728,324.4800000000001,4
0.09770624,0.8730103,0.027591636,0.0004269507,0.0006456402,0.0006192307,338.00000000000017,4
0.8341228,0.042142864,0.11489616,0.006982413,0.0011508976,0.00070489483,220.8,5
0.92500263,0.0150380535,0.05202301,0.00700969,0.0005873115,0.00033927948,234.60000000000002,5
0.94682616,0.004744938,0.016479727,0.029961362,0.0013822616,0.00060552364,248.40000000000003,5
