0,1,2,3,4,5,eval_time,tsid
0.9690523,0.01739767,0.008990203,0.0043359296,0.00012713479,9.683379e-05,281.6,1
0.9897283,0.0058540185,0.002907925,0.0013953331,5.327177e-05,6.1167775e-05,299.20000000000005,1
0.9836577,0.0027532456,0.011933117,0.0014927326,7.406033e-05,8.9163645e-05,316.8,1
0.59196043,0.008784311,0.31723237,0.08112149,0.0005449074,0.00035647384,334.40000000000003,1
0.97997934,0.0012727663,0.0005942454,0.017923102,0.00019767338,3.2966032e-05,352.00000000000006,1
0.97432387,0.0014978367,0.006481886,0.017448157,0.00016565833,8.259408e-05,369.6000000000001,1
0.9697718,0.013866251,0.00799752,0.008084297,9.064768e-05,0.00018952404,387.2000000000001,1
0.99105674,0.005700707,0.0018555205,0.0012486216,3.844161e-05,9.990635e-05,404.8000000000001,1
0.541815,0.041816376,0.24042982,0.17222954,0.0006467856,0.003062598,422.40000000000015,1
0.4765641,0.021640478,0.43424797,0.06667028,0.00040448035,0.00047271125,440.00000000000017,1
0.5318633,0.01553558,0.44744936,0.0034291823,0.0008802497,0.00084241375,262.4,2
0.22335336,0.41791478,0.34811103,0.00851043,0.0008651279,0.0012453035,278.8,2
0.26466227,0.54130673,0.18535274,0.0073704594,0.0005884053,0.0007193486,295.20000000000005,2
0.4046525,0.40326118,0.18145095,0.008715029,0.0010233248,0.00089702266,311.6,2
0.45350006,0.08018705,0.44881466,0.015806697,0.0010387565,0.00065274077,328.00000000000006,2
0.95215416,0.031806063,0.012311544,0.0032560457,0.00023758464,0.00023465158,344.4000000000001,2
0.93836534,0.052714653,0.007213772,0.0013288391,0.0001445155,0.00023282348,360.80000000000007,2
0.7141211,0.2635204,0.020577896,0.0011089797,0.00019316017,0.0004785135,377.2000000000001,2
0.50925404,0.15488487,0.3220716,0.012931321,0.00036095968,0.0004972327,393.60000000000014,2
0.49954295,0.0549977,0.44430697,0.0003376507,0.00030708633,0.0005075635,410.00000000000017,2
0.041501615,0.59666514,0.35812092,0.0017475667,0.0007861815,0.0011785901,193.92000000000002,3
0.019472703,0.76713884,0.21094915,0.00085971353,0.00061735336,0.00096219324,206.04000000000002,3
0.033208292,0.65279174,0.31038815,0.00083832425,0.0012620222,0.0015114518,218.16000000000003,3
0.038285658,0.53368664,0.42422095,0.0008859085,0.0012685715,0.0016523078,230.28000000000003,3
0.027646817,0.3202044,0.6471236,0.0009612094,0.0017135805,0.0023504077,242.40000000000003,3
