fpr,tpr,thresholds,auc,ews
0.0,0.0,1.9994686297139999,0.9013421550094519,DL bif
0.0,0.004347826086956522,0.999468629714,0.9013421550094519,DL bif
0.0,0.5130434782608696,0.54175607205,0.9013421550094519,DL bif
0.004347826086956522,0.5130434782608696,0.5389096938,0.9013421550094519,DL bif
0.004347826086956522,0.5260869565217391,0.5342980573,0.9013421550094519,DL bif
0.008695652173913044,0.5260869565217391,0.5329273004,0.9013421550094519,DL bif
0.008695652173913044,0.6434782608695652,0.49629906555000003,0.9013421550094519,DL bif
0.013043478260869565,0.6434782608695652,0.4962083633,0.9013421550094519,DL bif
0.013043478260869565,0.6826086956521739,0.48800652410999995,0.9013421550094519,DL bif
0.017391304347826087,0.6826086956521739,0.48604053599999997,0.9013421550094519,DL bif
0.017391304347826087,0.6869565217391305,0.48559667496000003,0.9013421550094519,DL bif
0.021739130434782608,0.6869565217391305,0.4849368136,0.9013421550094519,DL bif
0.021739130434782608,0.7,0.4837542236000001,0.9013421550094519,DL bif
0.02608695652173913,0.7,0.48273648680000003,0.9013421550094519,DL bif
0.02608695652173913,0.7086956521739131,0.4814845047,0.9013421550094519,DL bif
0.030434782608695653,0.7086956521739131,0.48121315600000003,0.9013421550094519,DL bif
0.030434782608695653,0.7130434782608696,0.47991865140000006,0.9013421550094519,DL bif
0.034782608695652174,0.7130434782608696,0.47721282859999997,0.9013421550094519,DL bif
0.034782608695652174,0.7217391304347827,0.47491182854999997,0.9013421550094519,DL bif
0.043478260869565216,0.7217391304347827,0.46946300999999996,0.9013421550094519,DL bif
0.043478260869565216,0.7260869565217392,0.46943250383,0.9013421550094519,DL bif
0.05217391304347826,0.7260869565217392,0.4683958427,0.9013421550094519,DL bif
0.05217391304347826,0.7304347826086957,0.467542166,0.9013421550094519,DL bif
0.06086956521739131,0.7304347826086957,0.4642454886,0.9013421550094519,DL bif
0.06086956521739131,0.7391304347826086,0.46161976994,0.9013421550094519,DL bif
0.10869565217391304,0.7391304347826086,0.449418435,0.9013421550094519,DL bif
0.10869565217391304,0.7478260869565218,0.4452492035,0.9013421550094519,DL bif
0.13043478260869565,0.7478260869565218,0.440109658,0.9013421550094519,DL bif
0.13043478260869565,0.7521739130434782,0.4371589298,0.9013421550094519,DL bif
0.14782608695652175,0.7521739130434782,0.43638179600000004,0.9013421550094519,DL bif
0.14782608695652175,0.7608695652173914,0.43355201117000003,0.9013421550094519,DL bif
0.16521739130434782,0.7608695652173914,0.430486478,0.9013421550094519,DL bif
