0,1,2,3,4,5,eval_time,tsid,pert
0.009619186,0.42747438,0.56151605,0.00055424066,0.00029939308,0.0005367752,422.40000000000015,1,5
0.001974794,0.85784554,0.13967836,0.00016135968,0.00013644496,0.00020351038,440.00000000000017,1,5
0.4827786,0.4499662,0.06633566,0.0007074843,6.3971864e-05,0.0001482074,281.6,1,6
0.5014454,0.40950668,0.08849672,0.00029369505,8.811301e-05,0.00016937565,299.20000000000005,1,6
0.48783132,0.4221917,0.08870045,0.0009650959,9.791889e-05,0.00021349482,316.8,1,6
0.44939908,0.2748414,0.2715036,0.0037065824,0.0002441874,0.00030516708,334.40000000000003,1,6
0.04332022,0.20815971,0.6427378,0.104931325,0.00033880965,0.00051213865,352.00000000000006,1,6
0.024760863,0.37782735,0.595785,0.0005382884,0.00025034326,0.0008381065,369.6000000000001,1,6
0.060411014,0.59796584,0.33915305,0.0006113283,0.00082834484,0.0010304857,387.2000000000001,1,6
0.5155578,0.3633958,0.12011213,0.00038826017,0.00024715738,0.0002988577,404.8000000000001,1,6
0.008248376,0.48097926,0.50944567,0.0004790235,0.00029671413,0.0005509035,422.40000000000015,1,6
0.0018456876,0.8444923,0.15313363,0.0001540158,0.00014350511,0.00023082798,440.00000000000017,1,6
0.49788344,0.38803062,0.11334713,0.0005041778,8.836577e-05,0.00014625702,281.6,1,7
0.504621,0.28513452,0.20934029,0.0003944755,0.0002019081,0.00030775522,299.20000000000005,1,7
0.45132843,0.28878218,0.25671196,0.002467924,0.00024397801,0.00046551024,316.8,1,7
0.44185963,0.0734221,0.48054308,0.003463075,0.00035895495,0.00035310638,334.40000000000003,1,7
0.04641529,0.16161123,0.69423145,0.096925914,0.00035117497,0.00046490994,352.00000000000006,1,7
0.02478693,0.3080561,0.6652797,0.00057078677,0.00026416036,0.0010423796,369.6000000000001,1,7
0.26826555,0.47730193,0.2515123,0.0005787716,0.00094631227,0.0013951261,387.2000000000001,1,7
0.64602935,0.26726824,0.085398674,0.0006606907,0.0003220742,0.00032101508,404.8000000000001,1,7
0.009702308,0.48646307,0.5024262,0.0005790631,0.00032808172,0.0005013018,422.40000000000015,1,7
0.002030983,0.86739653,0.13008682,0.0001615053,0.00012652371,0.00019762224,440.00000000000017,1,7
0.5007123,0.37785444,0.12072429,0.00048296485,8.642033e-05,0.00013957167,281.6,1,8
0.504759,0.26034418,0.2339699,0.0003676043,0.00022264472,0.00033669482,299.20000000000005,1,8
0.449686,0.27166426,0.27463666,0.0033136709,0.000239103,0.00046032647,316.8,1,8
0.37093756,0.0717372,0.5507264,0.0058447076,0.00035579558,0.00039833327,334.40000000000003,1,8
0.04168175,0.12131654,0.7569984,0.079101294,0.00039988896,0.00050203974,352.00000000000006,1,8
0.008044131,0.2189402,0.77151453,0.0004363444,0.00025428235,0.0008104985,369.6000000000001,1,8
0.019364718,0.4038628,0.57471377,0.0005382856,0.00066089,0.00085957156,387.2000000000001,1,8
0.64767146,0.23363319,0.11734218,0.00066691637,0.00032646768,0.00035965594,404.8000000000001,1,8
0.009773703,0.36542267,0.62335366,0.0005675851,0.0003166268,0.0005657228,422.40000000000015,1,8
0.0020568334,0.85075426,0.14667305,0.00016265734,0.00013994379,0.00021319944,440.00000000000017,1,8
0.5019496,0.41519704,0.08233475,0.00031748388,7.238213e-05,0.0001286606,281.6,1,9
0.50431454,0.3608269,0.13418938,0.0003132451,0.00013337427,0.00022257342,299.20000000000005,1,9
0.21426933,0.3965122,0.38164908,0.006909642,0.00019844757,0.00046125177,316.8,1,9
0.40270504,0.091850646,0.50245607,0.0021586567,0.00037824336,0.0004513578,334.40000000000003,1,9
0.035406347,0.15946423,0.74757046,0.056672126,0.00037626608,0.00051056023,352.00000000000006,1,9
0.02971594,0.3025622,0.66550714,0.00051674887,0.00028627072,0.0014117365,369.6000000000001,1,9
0.43260455,0.3773076,0.18825375,0.0004915948,0.00042818146,0.0009142721,387.2000000000001,1,9
0.7837615,0.13168553,0.08313313,0.00082178705,0.00030914816,0.00028882307,404.8000000000001,1,9
0.017332092,0.5244474,0.45682153,0.0007200587,0.0002555257,0.000423481,422.40000000000015,1,9
0.0021782925,0.8697321,0.127619,0.0001642853,0.00011945669,0.00018690633,440.00000000000017,1,9
0.5023014,0.38491327,0.11220141,0.00034982566,8.7547174e-05,0.0001465593,281.6,1,10
0.50521636,0.28142238,0.21252938,0.00033937875,0.00019550457,0.00029699883,299.20000000000005,1,10
0.4401714,0.34201816,0.2146609,0.0025622768,0.00018404171,0.00040328217,316.8,1,10
0.41188246,0.13452807,0.4495904,0.0032776915,0.000318288,0.00040307373,334.40000000000003,1,10
0.036500033,0.1268535,0.768793,0.06700843,0.00034959428,0.00049545907,352.00000000000006,1,10
0.0264044,0.33357537,0.6383016,0.0005555925,0.00024817974,0.0009148633,369.6000000000001,1,10
0.35058206,0.42968395,0.21732876,0.0005673395,0.00069291843,0.001144962,387.2000000000001,1,10
0.544455,0.33385828,0.120691195,0.0004211784,0.00026957775,0.00030482037,404.8000000000001,1,10
0.011785017,0.47410586,0.5127708,0.00053460523,0.00028614822,0.0005175289,422.40000000000015,1,10
0.0018320282,0.868296,0.12940578,0.00014499074,0.0001247352,0.00019643531,440.00000000000017,1,10
0.50219506,0.114703655,0.38196954,0.0007232067,0.00017880283,0.000229718,262.4,2,1
0.3324201,0.5772981,0.08852119,0.0009826333,9.5428724e-05,0.00068253314,278.8,2,1
0.14692214,0.78797174,0.06404364,0.0005330986,0.00013052224,0.0003988749,295.20000000000005,2,1
0.09257517,0.77194595,0.13395607,0.0007112666,0.00025429932,0.00055727165,311.6,2,1
0.006784262,0.7158028,0.27544314,0.0012984744,0.00020449981,0.0004668231,328.00000000000006,2,1
0.0011772458,0.92670274,0.0716556,0.00017973287,7.409686e-05,0.00021061304,344.4000000000001,2,1
0.0019123206,0.69337755,0.30340466,0.0003849986,0.00024284801,0.00067758735,360.80000000000007,2,1
0.002251402,0.76246756,0.23448637,0.0002872685,0.00019542236,0.00031195526,377.2000000000001,2,1
0.00276055,0.66612077,0.3298946,0.00026582574,0.00035440427,0.0006038656,393.60000000000014,2,1
0.0031446307,0.69146806,0.30432552,0.00030260658,0.00027228525,0.000486883,410.00000000000017,2,1
0.50610435,0.101239495,0.39170256,0.0005385493,0.00019353718,0.00022148574,262.4,2,2
0.48007053,0.42719626,0.091715835,0.00071996567,8.1909086e-05,0.0002155565,278.8,2,2
0.44622594,0.50163054,0.051365033,0.0004398161,8.3853665e-05,0.00025477694,295.20000000000005,2,2
0.48570535,0.4135303,0.09992223,0.00043745077,0.00012702931,0.00027768218,311.6,2,2
0.030968618,0.6207297,0.34448224,0.003116953,0.0001978709,0.0005045931,328.00000000000006,2,2
0.0012971769,0.9323158,0.065940805,0.00019978924,6.0005863e-05,0.00018643335,344.4000000000001,2,2
0.0017214988,0.75472015,0.24245934,0.0003685612,0.00019094178,0.00053949293,360.80000000000007,2,2
0.0016605073,0.8323408,0.16536385,0.00024577527,0.00015469515,0.00023440653,377.2000000000001,2,2
0.0019230503,0.79757607,0.19969445,0.00022575428,0.00022086348,0.0003597981,393.60000000000014,2,2
0.0023827176,0.80214083,0.19464578,0.00024170033,0.00019720412,0.00039174082,410.00000000000017,2,2
0.50372237,0.15440542,0.34087458,0.0007110573,0.00012735308,0.0001592387,262.4,2,3
0.34279758,0.5549169,0.10040635,0.0014339492,7.9410405e-05,0.0003657905,278.8,2,3
0.271046,0.6528317,0.0750116,0.00065991376,0.000118528325,0.00033227424,295.20000000000005,2,3
0.18455431,0.6409309,0.1726334,0.0011227162,0.00023291496,0.0005257605,311.6,2,3
0.0045471536,0.68553436,0.30839768,0.0007579799,0.00022017727,0.0005426604,328.00000000000006,2,3
0.0011345467,0.9180332,0.080299035,0.00019569867,8.418724e-05,0.0002533362,344.4000000000001,2,3
0.0017468814,0.6987559,0.29816043,0.00037501194,0.0002528901,0.00070880493,360.80000000000007,2,3
0.0020477585,0.76746106,0.22964612,0.00030478713,0.00020042788,0.00033988582,377.2000000000001,2,3
0.0024371902,0.57491773,0.4210185,0.00029048434,0.00045392755,0.0008821798,393.60000000000014,2,3
0.003048968,0.6463279,0.34940004,0.0003067203,0.00032445614,0.0005918888,410.00000000000017,2,3
0.50344056,0.023165913,0.4726423,0.00035434036,0.00020170397,0.00019517358,262.4,2,4
0.48033842,0.36530483,0.15312782,0.00084723486,0.00011553601,0.00026619583,278.8,2,4
0.3515959,0.5718966,0.07520566,0.0006291984,0.00011352865,0.00055906293,295.20000000000005,2,4
0.36951932,0.52176917,0.107210465,0.00073271216,0.00017595373,0.0005924015,311.6,2,4
0.019031966,0.7024658,0.27594867,0.0018581289,0.000199467,0.00049598794,328.00000000000006,2,4
0.0011010751,0.9407692,0.05770915,0.00017470658,5.9683705e-05,0.0001861683,344.4000000000001,2,4
0.001522465,0.7836463,0.21377575,0.0003371773,0.00018038996,0.00053794956,360.80000000000007,2,4
0.0017710289,0.81402916,0.18350914,0.00027005307,0.00015927141,0.00026138243,377.2000000000001,2,4
0.0021279715,0.6941876,0.30241716,0.0002831305,0.00032439508,0.0006597786,393.60000000000014,2,4
0.0023187737,0.80532175,0.19153759,0.0002404946,0.00019572495,0.00038566053,410.00000000000017,2,4
0.49782124,0.056370936,0.44479626,0.0006144289,0.00018663946,0.00021051712,262.4,2,5
0.32387817,0.5487732,0.12552898,0.0012232373,9.4109295e-05,0.00050226506,278.8,2,5
0.37200266,0.57590026,0.05105191,0.00068148336,7.099816e-05,0.00029267426,295.20000000000005,2,5
0.28389362,0.60394394,0.110279135,0.0013046783,0.0001314238,0.0004472157,311.6,2,5
0.0074119605,0.74781764,0.24306534,0.0010807421,0.00017499762,0.00044941116,328.00000000000006,2,5
0.0010422518,0.9366609,0.061846986,0.00017836811,6.495075e-05,0.00020660565,344.4000000000001,2,5
0.0017444843,0.6993527,0.29754412,0.00041056686,0.00023100091,0.00071715313,360.80000000000007,2,5
0.0019441879,0.80140406,0.19593787,0.0002919233,0.00016102873,0.0002608973,377.2000000000001,2,5
0.0023389468,0.71397483,0.2825399,0.0002581688,0.00030651875,0.00058170274,393.60000000000014,2,5
0.002763536,0.7054751,0.29062214,0.00029488793,0.0002774349,0.0005668555,410.00000000000017,2,5
0.5005089,0.12197709,0.37634584,0.0007457904,0.00018532375,0.00023703201,262.4,2,6
0.3978499,0.4954001,0.10498357,0.0013639111,8.1255035e-05,0.0003213143,278.8,2,6
0.28924313,0.66086376,0.048873678,0.0006599197,9.402739e-05,0.00026551753,295.20000000000005,2,6
0.29445443,0.6081959,0.09579781,0.00091232697,0.00017506149,0.00046448302,311.6,2,6
0.012521216,0.7012967,0.2840969,0.0013730843,0.00018604675,0.00052604603,328.00000000000006,2,6
0.0010895084,0.93991554,0.05856447,0.0001774517,5.8869722e-05,0.00019411863,344.4000000000001,2,6
0.0017175797,0.7379639,0.25907493,0.00038676203,0.00021049997,0.00064626755,360.80000000000007,2,6
0.0017906483,0.80057395,0.19688246,0.000267958,0.00017087089,0.00031408714,377.2000000000001,2,6
0.0023083652,0.63439584,0.3618046,0.00029424223,0.0004029284,0.00079395,393.60000000000014,2,6
0.002769885,0.62913173,0.36679134,0.0003393127,0.00031941984,0.00064828194,410.00000000000017,2,6
0.50857216,0.096172936,0.39422718,0.000584163,0.000216072,0.00022753175,262.4,2,7
0.4927409,0.42230007,0.084110074,0.0005777877,7.73529e-05,0.00019378078,278.8,2,7
0.3686862,0.57519156,0.054950878,0.0007690708,8.1414466e-05,0.00032093658,295.20000000000005,2,7
0.34362993,0.56182504,0.09283377,0.0011804433,0.00013301907,0.00039785088,311.6,2,7
0.018453587,0.7613907,0.21787485,0.0016990907,0.00014533928,0.00043640478,328.00000000000006,2,7
0.0009956086,0.9462623,0.052346237,0.00016378224,5.3378142e-05,0.00017861996,344.4000000000001,2,7
0.0013277453,0.78539217,0.21223968,0.00031923165,0.00017318223,0.0005480217,360.80000000000007,2,7
0.0013639019,0.8441708,0.15387416,0.00021190735,0.00014626216,0.000232914,377.2000000000001,2,7
0.001517013,0.8126307,0.18506579,0.0002080955,0.00021192062,0.0003664415,393.60000000000014,2,7
0.001622738,0.86711866,0.13066773,0.00017254596,0.00014575716,0.00027262914,410.00000000000017,2,7
0.5029232,0.029802121,0.46645278,0.00040439685,0.00020600253,0.00021149601,262.4,2,8
0.46766815,0.395456,0.13558298,0.0008942143,0.00011425064,0.00028441183,278.8,2,8
0.24593881,0.6630079,0.08971237,0.000719162,0.00012707783,0.00049464486,295.20000000000005,2,8
0.18408766,0.5676465,0.24602526,0.0011553052,0.00030125346,0.00078396697,311.6,2,8
0.0060942257,0.62148285,0.3706985,0.00088231766,0.000246329,0.0005958408,328.00000000000006,2,8
0.0012483669,0.91555583,0.08265732,0.0002080208,8.117738e-05,0.00024924416,344.4000000000001,2,8
0.0017850486,0.6805681,0.31623882,0.00040058861,0.00024919413,0.0007582499,360.80000000000007,2,8
0.0023541956,0.7404686,0.25632516,0.0003150275,0.00020042958,0.00033654837,377.2000000000001,2,8
0.002480954,0.63287634,0.36321843,0.00028365722,0.00038073404,0.0007598825,393.60000000000014,2,8
0.0027367952,0.7072322,0.28891453,0.0002875657,0.00027753628,0.00055137114,410.00000000000017,2,8
0.50436014,0.11873483,0.37595138,0.00060607604,0.00015098786,0.00019658802,262.4,2,9
0.49209687,0.42572525,0.081306845,0.00059137633,7.595054e-05,0.00020374163,278.8,2,9
0.3650867,0.5820736,0.051743798,0.0007135244,8.419562e-05,0.00029814994,295.20000000000005,2,9
0.35256287,0.5382649,0.10766923,0.00077881047,0.00018308105,0.0005411837,311.6,2,9
0.013365279,0.69446445,0.29021367,0.0012567954,0.0002006001,0.0004992242,328.00000000000006,2,9
0.0012361018,0.9273898,0.07088511,0.00019491382,7.271289e-05,0.00022144816,344.4000000000001,2,9
0.0017762244,0.73355293,0.26348105,0.00036145467,0.00021318615,0.0006151165,360.80000000000007,2,9
0.002120493,0.78491116,0.21222714,0.0002902362,0.00017000959,0.00028093945,377.2000000000001,2,9
0.0023408711,0.72244644,0.274081,0.00026072547,0.0002950268,0.0005759051,393.60000000000014,2,9
0.0026924678,0.811278,0.18529901,0.00023676656,0.00018418599,0.00030958076,410.00000000000017,2,9
0.50575995,0.031389046,0.46191528,0.00040134607,0.00026995144,0.00026445137,262.4,2,10
0.50298357,0.320119,0.17564598,0.0008031787,0.00016773488,0.00028056,278.8,2,10
0.48024923,0.4395583,0.07929753,0.0004553191,0.000118787175,0.00032085076,295.20000000000005,2,10
0.43827388,0.32085732,0.23882353,0.0011751481,0.00026666233,0.0006034452,311.6,2,10
0.01753378,0.5611689,0.4179505,0.002537092,0.00023879249,0.0005708764,328.00000000000006,2,10
0.0012974209,0.9248808,0.073332295,0.00021178741,6.692349e-05,0.00021079835,344.4000000000001,2,10
0.0018290975,0.729929,0.26704293,0.0003832818,0.00020506626,0.0006107043,360.80000000000007,2,10
0.001839521,0.80336285,0.19409344,0.00028356118,0.00016562267,0.00025500607,377.2000000000001,2,10
0.002056681,0.7566425,0.24032596,0.00025784632,0.0002553191,0.00046169295,393.60000000000014,2,10
0.002613288,0.76789904,0.22858822,0.00026105688,0.00022454436,0.00041379922,410.00000000000017,2,10
0.4048879,0.56041974,0.032145303,0.0015832813,0.0005301211,0.0004336472,193.92000000000002,3,1
0.43284366,0.54093045,0.024031803,0.0009361119,0.00068097614,0.00057698565,206.04000000000002,3,1
0.5890256,0.391045,0.018004011,0.0010149479,0.00051851687,0.00039188843,218.16000000000003,3,1
0.6256274,0.35687783,0.015674919,0.0010376867,0.00044874556,0.00033341633,230.28000000000003,3,1
0.6136472,0.36755896,0.01678365,0.0011617912,0.00048230152,0.00036616594,242.40000000000003,3,1
0.66081804,0.3131402,0.023552073,0.0015461989,0.0005306227,0.0004128415,254.52000000000007,3,1
0.6980493,0.27193803,0.027364906,0.0017317177,0.00050257344,0.0004134535,266.64000000000004,3,1
0.6983526,0.2707577,0.027860831,0.0021374584,0.00050499116,0.00038645917,278.7600000000001,3,1
0.7708975,0.20815206,0.018671859,0.0017236106,0.00032073632,0.00023419976,290.8800000000001,3,1
0.07836199,0.8365617,0.08280608,0.0014468655,0.0003407354,0.0004826488,303.0000000000001,3,1
0.66482556,0.31701094,0.015886445,0.0015722801,0.00040529418,0.00029949867,193.92000000000002,3,2
0.6035174,0.3812589,0.013400628,0.00090860337,0.0004977238,0.00041676415,206.04000000000002,3,2
0.7067797,0.28102404,0.010521817,0.0010495107,0.00035412516,0.0002707414,218.16000000000003,3,2
0.74553007,0.24332918,0.009515641,0.0010687022,0.0003197049,0.00023670812,230.28000000000003,3,2
0.73531055,0.25359157,0.009377243,0.0010978818,0.0003548797,0.00026789287,242.40000000000003,3,2
0.81321967,0.1741879,0.010563832,0.0015207755,0.00029414028,0.00021368661,254.52000000000007,3,2
0.81083274,0.17477405,0.012421956,0.0014902054,0.00028101623,0.00020004221,266.64000000000004,3,2
0.7732316,0.20877975,0.015540372,0.0018580045,0.00035622693,0.00023400705,278.7600000000001,3,2
0.8943522,0.09529662,0.008436631,0.0015718411,0.0002112426,0.00013146567,290.8800000000001,3,2
0.13631468,0.78743505,0.07346366,0.0018512747,0.0004128829,0.0005224545,303.0000000000001,3,2
0.45563075,0.5136375,0.028252307,0.0015370854,0.0005125705,0.0004298545,193.92000000000002,3,3
0.4059104,0.57044894,0.021677114,0.0008005223,0.000553746,0.00060929725,206.04000000000002,3,3
0.5765991,0.4064498,0.015315187,0.0008332495,0.0004286333,0.00037395742,218.16000000000003,3,3
0.61574346,0.3673209,0.015302902,0.00088880054,0.00040622265,0.00033774576,230.28000000000003,3,3
0.65125877,0.33220375,0.014805703,0.0010389264,0.00038229534,0.00031055938,242.40000000000003,3,3
0.7019682,0.27821827,0.017765036,0.0013561909,0.00038544467,0.00030684998,254.52000000000007,3,3
0.71492624,0.25926617,0.023586713,0.0015829368,0.0003640554,0.0002739,266.64000000000004,3,3
0.70673305,0.26916316,0.021686917,0.0017421598,0.00038468803,0.00029002439,278.7600000000001,3,3
0.79579806,0.188908,0.0133690005,0.0015067485,0.00024613575,0.00017203687,290.8800000000001,3,3
0.13292956,0.7829529,0.081352375,0.0017164403,0.00044823563,0.00060043565,303.0000000000001,3,3
0.40317944,0.5612949,0.033134874,0.0015373016,0.0004484175,0.00040503652,193.92000000000002,3,4
0.25585607,0.7130905,0.028971292,0.0007625264,0.0006333024,0.00068627315,206.04000000000002,3,4
0.41267216,0.56314003,0.022240613,0.00082999433,0.00060835126,0.0005088405,218.16000000000003,3,4
0.46558756,0.51204836,0.020476442,0.0009671883,0.00051163277,0.00040877104,230.28000000000003,3,4
0.48965195,0.48500657,0.023098024,0.0011701332,0.0005995047,0.0004738423,242.40000000000003,3,4
0.580734,0.38723925,0.02934394,0.0013732922,0.0007382963,0.00057117717,254.52000000000007,3,4
0.62366486,0.33415484,0.039258607,0.0016826332,0.00070924574,0.00052976684,266.64000000000004,3,4
0.6502673,0.31656146,0.030352294,0.001709718,0.00064197264,0.00046724867,278.7600000000001,3,4
0.73590446,0.24156116,0.020340413,0.0014920724,0.00041153023,0.00029034837,290.8800000000001,3,4
0.066288985,0.83622694,0.09521948,0.0013957632,0.00036167464,0.0005071539,303.0000000000001,3,4
0.5982708,0.37472117,0.024601718,0.0016162049,0.00044533683,0.00034471726,193.92000000000002,3,5
0.5264098,0.45201564,0.01953103,0.0009160346,0.0005993361,0.0005280914,206.04000000000002,3,5
0.6457138,0.3383345,0.014213027,0.000980212,0.00042421115,0.0003341239,218.16000000000003,3,5
0.71531427,0.27110904,0.011936412,0.0010444372,0.00034323384,0.00025257308,230.28000000000003,3,5
0.72319686,0.26378855,0.011231663,0.001171934,0.00034999877,0.00026096025,242.40000000000003,3,5
0.7926631,0.19377068,0.01162854,0.001432893,0.00028907016,0.00021579073,254.52000000000007,3,5
0.7982918,0.18453187,0.015060417,0.001622907,0.00028717855,0.00020581884,266.64000000000004,3,5
0.7656379,0.21697147,0.015027889,0.0018013171,0.00033364276,0.00022771326,278.7600000000001,3,5
0.85476434,0.13419542,0.009172365,0.001524443,0.00020965406,0.00013376624,290.8800000000001,3,5
0.11482827,0.809388,0.07324456,0.0016481295,0.0003845821,0.00050643616,303.0000000000001,3,5
0.6608007,0.317134,0.019848913,0.001463465,0.00043083628,0.00032209925,193.92000000000002,3,6
0.5352628,0.44484645,0.017965809,0.00086961425,0.0005486913,0.00050663657,206.04000000000002,3,6
0.635264,0.34887293,0.014209206,0.0008873324,0.00042537507,0.0003411722,218.16000000000003,3,6
0.6481766,0.33631974,0.013804445,0.00093170564,0.00042633835,0.00034116843,230.28000000000003,3,6
0.6414057,0.34181264,0.014861232,0.0011392396,0.00043954694,0.00034164073,242.40000000000003,3,6
0.6894817,0.2897075,0.018687626,0.0013358541,0.00043575547,0.00035159703,254.52000000000007,3,6
0.70576763,0.27149168,0.020602109,0.0013941642,0.0004230137,0.00032131223,266.64000000000004,3,6
0.65423656,0.3175594,0.02552222,0.001734941,0.0005430365,0.00040381646,278.7600000000001,3,6
0.74602413,0.23450328,0.017361075,0.0014945157,0.0003561879,0.0002607025,290.8800000000001,3,6
0.07984914,0.8452146,0.07285078,0.001302183,0.0003290815,0.0004541817,303.0000000000001,3,6
0.4114481,0.5572428,0.029144004,0.0012891097,0.00047443656,0.00040154677,193.92000000000002,3,7
0.4218234,0.553324,0.022896852,0.0007742356,0.0005647065,0.0006168703,206.04000000000002,3,7
0.5972112,0.3844932,0.016689792,0.00084523956,0.0004118259,0.0003488328,218.16000000000003,3,7
0.62448364,0.3573621,0.016531546,0.0009536351,0.0003653657,0.00030367007,230.28000000000003,3,7
0.67340636,0.3093944,0.015460845,0.00113439,0.00033430546,0.00026979911,242.40000000000003,3,7
0.69554174,0.28329477,0.019356288,0.0011722018,0.0003500342,0.00028497935,254.52000000000007,3,7
0.71188784,0.26008344,0.025858449,0.0015520317,0.00034314106,0.0002750915,266.64000000000004,3,7
0.6927583,0.27950054,0.025211763,0.0018273599,0.00039394916,0.00030808686,278.7600000000001,3,7
0.77733445,0.20196795,0.018621022,0.0015892782,0.0002804216,0.0002069218,290.8800000000001,3,7
0.069636926,0.84055746,0.08762385,0.0013633784,0.00034127833,0.0004770462,303.0000000000001,3,7
0.56775564,0.40433928,0.02570436,0.0014248425,0.0004094534,0.00036644645,193.92000000000002,3,8
0.50313187,0.47574544,0.019187367,0.0007982727,0.000578861,0.00055824587,206.04000000000002,3,8
0.6294251,0.35470408,0.014233481,0.0008433467,0.0004314784,0.00036239444,218.16000000000003,3,8
0.6847471,0.30139792,0.012316793,0.0008987293,0.00035827266,0.0002812251,230.28000000000003,3,8
0.7434921,0.24515706,0.00974941,0.0010730446,0.00030097528,0.00022737269,242.40000000000003,3,8
0.8074038,0.18235902,0.008639797,0.0011625482,0.00025066314,0.00018414028,254.52000000000007,3,8
