0,1,2,3,4,5,scale,id
0.88803196,0.022990687,0.050659128,0.027412286,0.005776254,0.00512973,0.9,9
0.84525657,0.028644264,0.041957617,0.057534125,0.013079051,0.013528413,0.9,10
0.8566185,0.033014726,0.09530108,0.0109840585,0.0022173976,0.0018642423,0.9,11
0.8595413,0.0067397854,0.04189179,0.06908068,0.013242294,0.009504133,0.9,12
0.9421521,0.02806044,0.022635842,0.0056125,0.0009005412,0.00063864625,0.9,13
0.83218884,0.0033425046,0.035793256,0.118310735,0.0065040095,0.0038606862,0.9,14
0.5853178,0.0029812532,0.09919471,0.20313294,0.061759826,0.04761346,0.9,15
0.5775796,0.00077880005,0.0060866857,0.39892855,0.010894277,0.005732042,0.9,16
0.8862323,0.012740212,0.076264374,0.019287571,0.0030092825,0.0024661988,0.9,17
0.943127,0.019159723,0.009138727,0.0256388,0.001710162,0.0012255899,0.9,18
0.9628866,0.014021411,0.015745938,0.00666019,0.0004009028,0.0002850589,0.9,19
0.8732406,0.009424253,0.073298596,0.0311959,0.007933271,0.0049073733,0.9,20
0.90207684,0.0030597341,0.053430583,0.03556341,0.0039799516,0.0018894152,0.9,21
0.8441152,0.006887121,0.010587112,0.1343798,0.0023924496,0.0016383966,0.9,22
0.6564343,0.0031858431,0.0068244077,0.30457768,0.017871417,0.011106308,0.9,23
0.8150455,0.005399059,0.008558618,0.15389769,0.010384166,0.0067150528,0.9,24
0.77604496,0.004968307,0.060219202,0.10397813,0.032194916,0.022594467,0.9,25
0.75408816,0.012941919,0.20268422,0.022079477,0.00467695,0.0035292313,0.9,26
0.8021097,0.0032116168,0.03678978,0.14246163,0.009763922,0.005663328,0.9,27
0.88248485,0.06776475,0.04034315,0.0065331473,0.0014370566,0.0014369823,0.9,28
0.81791675,0.0095788585,0.0304261,0.11645235,0.014777686,0.010848224,0.9,29
0.8001193,0.097588345,0.09528294,0.003834328,0.0016245802,0.0015505394,0.9,30
0.5690472,0.25969794,0.16767845,0.0018701707,0.0006995929,0.0010065907,0.9,31
0.8089054,0.006929363,0.04200513,0.1015136,0.023446562,0.017199907,0.9,32
0.60077566,0.0049576517,0.046292484,0.19987781,0.08784736,0.060248993,0.9,33
0.9381145,0.013749316,0.020352472,0.02104903,0.0035406544,0.0031939712,0.9,34
0.93677664,0.019067436,0.02906953,0.013613237,0.0008976975,0.0005754316,0.9,35
0.7874955,0.0048835464,0.16742243,0.028420646,0.0070355497,0.004742373,0.9,36
0.8074357,0.0085364105,0.12416921,0.041882828,0.010037077,0.007938829,0.9,37
0.94861704,0.0046445155,0.027897444,0.016880099,0.0012347407,0.00072612753,0.9,38
0.8914166,0.027447132,0.051911667,0.022539044,0.0036554756,0.003030055,0.9,39
0.8792329,0.029869983,0.065897994,0.016724644,0.0042329486,0.0040415684,0.9,40
0.92600834,0.02153239,0.039981544,0.01143762,0.00062009215,0.00041993646,0.9,41
0.7978243,0.054678567,0.14071698,0.0028079047,0.0021792112,0.0017929997,0.9,42
0.9101162,0.008478093,0.0635422,0.015547119,0.0014079659,0.00090843113,0.9,43
0.856188,0.01666641,0.101383455,0.018606959,0.0038906222,0.0032645438,0.9,44
0.8384126,0.018606942,0.04991916,0.06672613,0.01500195,0.011333239,0.9,45
0.7350366,0.011710039,0.082904674,0.11160196,0.03283976,0.025906976,0.9,46
0.90091753,0.018307328,0.028940098,0.044339128,0.003960295,0.0035355908,0.9,47
0.86568576,0.012114274,0.10199744,0.011190536,0.005222444,0.0037895527,0.9,48
0.8607718,0.01649036,0.02773103,0.06990117,0.014243283,0.01086248,0.9,49
0.8729695,0.058868505,0.062940665,0.0032961797,0.0010762239,0.00084890047,0.9,50
0.6217015,0.008355987,0.042222623,0.17058611,0.08608228,0.071051486,0.9,51
0.91032743,0.019339778,0.05767569,0.009982395,0.001583687,0.0010910333,0.9,52
0.72620255,0.1263571,0.14401625,0.0016751445,0.000876111,0.000872822,0.9,53
0.6501266,0.0035801083,0.019992514,0.26404718,0.039185908,0.023067731,0.9,54
0.8243296,0.009409648,0.046662465,0.09466841,0.013815059,0.011114835,0.9,55
0.8732325,0.024397153,0.090432465,0.00753325,0.0024566017,0.0019480387,0.9,56
0.8897811,0.007010099,0.022727719,0.067842826,0.007739152,0.00489909,0.9,57
0.7594619,0.096781835,0.13332085,0.006041306,0.0020660143,0.002328122,0.9,58
0.8539001,0.0016567131,0.052284338,0.08099664,0.0076394957,0.0035227635,0.9,59
0.5146329,0.0011960004,0.013600151,0.34593076,0.067719296,0.056920916,0.9,60
0.6443499,0.0029677001,0.34797394,0.0032358514,0.0008693917,0.0006032527,0.9,61
0.741856,0.0031785937,0.06060505,0.13797294,0.033848364,0.02253903,0.9,62
0.8079085,0.005898064,0.079296656,0.08076384,0.016273351,0.0098596085,0.9,63
0.77325493,0.01919158,0.031454124,0.12987745,0.025825577,0.02039635,0.9,64
0.5441011,0.001602767,0.052943908,0.27302352,0.07243561,0.055893164,0.9,65
0.77471304,0.10653211,0.10634817,0.005544051,0.0033637313,0.0034988949,0.9,66
0.7683266,0.0068671834,0.045537807,0.12750453,0.031581324,0.020182554,0.9,67
0.8094324,0.06018719,0.105911195,0.016467413,0.003858337,0.004143395,0.9,68
0.84738344,0.037521303,0.085112505,0.020394625,0.004833022,0.004755056,0.9,69
0.819222,0.010161637,0.15785687,0.009335678,0.0020601065,0.0013637422,0.9,70
0.58278286,0.0037153335,0.40871692,0.0024913857,0.0013383335,0.0009552234,0.9,71
0.6009289,0.0017747721,0.37382132,0.015640205,0.004604304,0.003230523,0.9,72
0.88515955,0.0068446244,0.027707344,0.06518508,0.00948421,0.005619096,0.9,73
0.89515483,0.0151680345,0.061700635,0.0227046,0.003001216,0.0022706613,0.9,74
0.8400518,0.028256746,0.08580924,0.031223087,0.007443082,0.0072160666,0.9,75
0.8874326,0.013968333,0.07895679,0.014722053,0.0026889532,0.0022312761,0.9,76
0.89735335,0.017052528,0.029753163,0.046535324,0.0053501185,0.003955535,0.9,77
0.7046904,0.0767818,0.21312083,0.0023378017,0.0015119172,0.0015573185,0.9,78
0.86792535,0.031438086,0.067970894,0.020222092,0.006405289,0.006038298,0.9,79
0.8343619,0.0053397156,0.017026432,0.130277,0.008237052,0.004757819,0.9,80
0.87320566,0.029028364,0.08939472,0.004451062,0.0020553926,0.0018647368,0.9,81
0.7155754,0.074640304,0.20074256,0.0038067745,0.002658304,0.0025766697,0.9,82
0.5757918,0.31515947,0.10655216,0.0014217661,0.00047042532,0.0006044166,0.9,83
0.79627806,0.009409361,0.061509576,0.104972884,0.015443072,0.012387051,0.9,84
0.80890036,0.015762288,0.042331733,0.09848348,0.01886363,0.015658533,0.9,85
0.9574912,0.016739698,0.014160623,0.00954257,0.0012705332,0.00079538935,0.9,86
0.9075552,0.010177028,0.05945333,0.018030599,0.0026757368,0.0021081914,0.9,87
0.7363352,0.0037480076,0.07635513,0.12982762,0.032931164,0.020802842,0.9,88
0.8110974,0.006433852,0.15882498,0.016995164,0.0041499645,0.0024986444,0.9,89
0.89606893,0.037357714,0.055582613,0.0069642556,0.0020738484,0.0019525678,0.9,90
0.81866777,0.03371806,0.12643766,0.013421373,0.0040449086,0.0037101805,0.9,91
0.7931681,0.09351421,0.10620449,0.0044594593,0.0013829063,0.0012708168,0.9,92
0.8273649,0.011900419,0.111123055,0.039981443,0.005369135,0.0042610033,0.9,93
0.64959115,0.1940343,0.1486275,0.002516589,0.0021458447,0.003084564,0.9,94
0.86018085,0.009512573,0.10143708,0.020772874,0.0047663962,0.0033301588,0.9,95
0.73425686,0.007177977,0.14223334,0.09931315,0.010366832,0.0066518853,0.9,96
0.87109256,0.025271729,0.05787058,0.028756328,0.00889674,0.008112116,0.9,97
0.9216255,0.014722222,0.021016765,0.03745144,0.00289444,0.0022895844,0.9,98
0.8285217,0.004742105,0.049809385,0.08913191,0.017084004,0.01071089,0.9,99
0.95683056,0.023720698,0.010033119,0.008023647,0.0008161283,0.0005758683,1.0,0
0.5928097,0.30674657,0.09828846,0.0011022021,0.00049759017,0.0005555005,1.0,1
0.8667798,0.005260677,0.0062247985,0.1178569,0.002408788,0.001469114,1.0,2
0.8321263,0.0028518003,0.0027201984,0.15778641,0.0028648565,0.0016504409,1.0,3
0.8893584,0.06959791,0.030302051,0.008704193,0.001095857,0.00094157556,1.0,4
0.793234,0.015019954,0.07041077,0.09862006,0.012454818,0.010260431,1.0,5
0.9300093,0.009643141,0.002121305,0.055284232,0.0018686261,0.0010733884,1.0,6
0.92473507,0.036168978,0.034409944,0.0039809733,0.000424682,0.00028034073,1.0,7
0.879851,0.009941089,0.10004368,0.008103744,0.0012741496,0.00078628625,1.0,8
0.7193312,0.0048251604,0.0026320964,0.2646892,0.005118725,0.003403621,1.0,9
0.9370674,0.005849026,0.0033597755,0.05093977,0.0018388045,0.0009451784,1.0,10
0.9413172,0.012205479,0.04026523,0.005291964,0.00056158396,0.00035855873,1.0,11
0.94580907,0.030269995,0.02154915,0.0017654864,0.00036153654,0.00024476534,1.0,12
0.8932053,0.08407019,0.020656757,0.0014394553,0.0003579113,0.00027044135,1.0,13
0.92142403,0.007406727,0.022355111,0.04625935,0.0015887585,0.0009660257,1.0,14
0.877536,0.02214493,0.09723397,0.0021078025,0.0006108131,0.00036644947,1.0,15
0.94711065,0.04155641,0.0071802377,0.0035577153,0.00034399432,0.00025106475,1.0,16
0.96612185,0.017180197,0.0073691704,0.008686619,0.00038641624,0.0002557406,1.0,17
0.8945011,0.021609815,0.07542373,0.006041004,0.0014606011,0.0009636773,1.0,18
0.8468334,0.006191957,0.0028271023,0.14178997,0.0014492519,0.0009082641,1.0,19
0.6410042,0.20900108,0.14713272,0.0011521408,0.00083717954,0.000872677,1.0,20
0.95326096,0.03446347,0.0078419885,0.004112322,0.0001873329,0.00013399601,1.0,21
0.74583304,0.19590741,0.05513251,0.001992807,0.00061856164,0.0005156919,1.0,22
0.9564984,0.01720597,0.0053132586,0.019418532,0.000978681,0.0005851532,1.0,23
0.9748405,0.014902271,0.00599649,0.004055441,0.00011725406,8.792167e-05,1.0,24
0.63414234,0.19418745,0.1672208,0.0022545622,0.001029859,0.0011650051,1.0,25
0.8832469,0.098999895,0.015660396,0.0015444069,0.0002937115,0.00025475133,1.0,26
0.55434155,0.004298659,0.0058211205,0.4074871,0.016151467,0.01190015,1.0,27
0.9402225,0.006237889,0.03559688,0.01462365,0.0021143793,0.0012046511,1.0,28
0.82952905,0.1370312,0.028075702,0.004503441,0.00043778194,0.00042279824,1.0,29
0.78640276,0.0029686973,0.11322811,0.09133053,0.0038928092,0.0021770706,1.0,30
0.8850752,0.0053313575,0.0035963566,0.10295417,0.0019505763,0.0010923069,1.0,31
0.9525362,0.0077498406,0.031618383,0.0061944616,0.0011773313,0.00072375033,1.0,32
0.7993301,0.0082351025,0.0024426726,0.18450832,0.00334106,0.0021426617,1.0,33
0.89230114,0.06859122,0.02703351,0.010192601,0.0010347172,0.00084668695,1.0,34
0.7913946,0.0043452275,0.0024620898,0.19786018,0.0024766636,0.0014612313,1.0,35
0.8295585,0.010402449,0.0021545861,0.1537148,0.0025530513,0.0016166276,1.0,36
0.73413193,0.003159088,0.007184872,0.24853323,0.0044203885,0.0025705227,1.0,37
0.9035778,0.014732501,0.05593758,0.020915909,0.0029313785,0.0019048358,1.0,38
0.76396686,0.20830692,0.024063218,0.0026969912,0.00048583202,0.00048015724,1.0,39
0.79209876,0.009503233,0.025963524,0.15947245,0.0076551596,0.0053068753,1.0,40
0.93616045,0.009545102,0.012158425,0.040554404,0.00095935893,0.00062233646,1.0,41
0.9433871,0.012879702,0.00641451,0.03535433,0.0011503686,0.0008140169,1.0,42
0.7464515,0.17901169,0.07010864,0.002959014,0.00076746085,0.0007016697,1.0,43
0.7142662,0.005905704,0.0062888083,0.25635892,0.009600213,0.007580129,1.0,44
0.9547568,0.018573336,0.011797744,0.013692285,0.0006946402,0.00048512992,1.0,45
0.5125215,0.4450518,0.041676562,0.00042114654,0.000120224424,0.00020873775,1.0,46
0.8973154,0.0070140925,0.08635038,0.007040929,0.0013371127,0.0009420373,1.0,47
0.9107924,0.018327558,0.006993693,0.058730863,0.0030883548,0.002067101,1.0,48
0.949261,0.012838456,0.017841607,0.017203713,0.0017428224,0.0011124157,1.0,49
0.8685863,0.005984779,0.003295341,0.118443735,0.0022839278,0.0014059992,1.0,50
0.90434253,0.004644863,0.0030453657,0.08638954,0.0010441772,0.0005334673,1.0,51
0.63215697,0.2647593,0.10075622,0.0014796705,0.00041417827,0.000433729,1.0,52
0.8884882,0.016147733,0.012750905,0.07363479,0.0055027525,0.003475656,1.0,53
0.9507891,0.012563259,0.01843852,0.01614907,0.0012691726,0.00079077575,1.0,54
0.93287575,0.011023374,0.032208666,0.02181267,0.0012618611,0.0008177275,1.0,55
0.8655875,0.09758584,0.03356209,0.0024098486,0.00049203064,0.00036271152,1.0,56
0.91311955,0.008472449,0.05176428,0.020411305,0.0040485454,0.0021838583,1.0,57
0.6696665,0.00222124,0.008207439,0.29668102,0.014512918,0.008710869,1.0,58
0.95812273,0.006346292,0.0052425414,0.028828911,0.00094279274,0.0005167881,1.0,59
0.7914481,0.005316497,0.06023907,0.109272815,0.021255542,0.012467967,1.0,60
0.95132995,0.0054745018,0.018374505,0.023342479,0.0009673069,0.0005112935,1.0,61
0.9019805,0.014551751,0.0026566703,0.07492533,0.003533039,0.0023526647,1.0,62
0.66257584,0.0032840648,0.32732025,0.004831491,0.0011718936,0.0008164831,1.0,63
0.81650424,0.0046892855,0.004019053,0.1681567,0.0042005414,0.0024301615,1.0,64
0.8373369,0.008563402,0.004747749,0.14281361,0.003964438,0.0025738883,1.0,65
0.9265598,0.05405241,0.0076742126,0.010439608,0.0007070152,0.0005668681,1.0,66
0.9137431,0.0075156633,0.0011147218,0.07379996,0.0024796526,0.00134691,1.0,67
0.85599643,0.071610056,0.027208386,0.041663792,0.0019419587,0.0015794961,1.0,68
0.95154846,0.0119318785,0.0028035159,0.031980913,0.0010337599,0.00070156314,1.0,69
0.8087245,0.0073756143,0.005710901,0.1700733,0.0052048964,0.0029108538,1.0,70
0.8558904,0.008067299,0.006535331,0.11922993,0.0062378445,0.0040392694,1.0,71
0.9132943,0.014380262,0.0071741617,0.06098731,0.0025806488,0.001583295,1.0,72
0.9399956,0.009617389,0.008640167,0.03989427,0.001192677,0.0006598773,1.0,73
0.8281597,0.00601537,0.0057995915,0.15289061,0.0044042654,0.0027304608,1.0,74
0.96487063,0.009653132,0.017076174,0.006951447,0.000935689,0.0005129579,1.0,75
0.6320995,0.066848025,0.29711807,0.0016951651,0.0012320692,0.0010072658,1.0,76
0.91130865,0.053718165,0.018885098,0.014380651,0.0009560751,0.00075136207,1.0,77
0.71825063,0.006251722,0.005824192,0.25789458,0.0071102763,0.004668652,1.0,78
0.9460654,0.0045023398,0.032930218,0.015533749,0.0006092461,0.00035902415,1.0,79
0.6327424,0.18017878,0.1828969,0.0025469817,0.00079916266,0.00083574397,1.0,80
0.54570156,0.0014985056,0.0024551116,0.436909,0.0076237405,0.0058120852,1.0,81
0.93973964,0.03255911,0.009588079,0.016089281,0.0011569731,0.0008668698,1.0,82
0.94657326,0.022184284,0.024064962,0.0059333704,0.0007314029,0.0005127308,1.0,83
0.8690597,0.010893897,0.03713241,0.05961583,0.013323865,0.009974313,1.0,84
0.8279293,0.07163792,0.09336383,0.005485231,0.0008316051,0.0007520872,1.0,85
0.9415009,0.017446918,0.01600468,0.021687157,0.0018546329,0.0015057491,1.0,86
0.7861795,0.012843416,0.012352274,0.16529335,0.013252342,0.010079085,1.0,87
0.626554,0.2890088,0.08184482,0.0011810588,0.000642308,0.00076904637,1.0,88
0.8558667,0.008041885,0.0019292551,0.13039096,0.0022976296,0.0014736451,1.0,89
0.93719447,0.0038925435,0.011163091,0.045606446,0.0014170659,0.00072629086,1.0,90
0.941977,0.021970486,0.022069795,0.012946692,0.0005703415,0.00046572287,1.0,91
0.94086426,0.007072372,0.017845726,0.031892963,0.0014950689,0.00082961033,1.0,92
0.8910579,0.009953984,0.0040847445,0.09210128,0.0016594282,0.001142607,1.0,93
0.8567765,0.009933314,0.011549912,0.113515384,0.00487382,0.003351063,1.0,94
0.8889617,0.0710996,0.021841912,0.01729523,0.00042994265,0.00037168388,1.0,95
0.780245,0.14367323,0.07023425,0.0046414016,0.0006084908,0.0005976598,1.0,96
0.8715975,0.011342458,0.0025835796,0.1084492,0.0037023022,0.0023249104,1.0,97
0.95307994,0.0032095213,0.03304951,0.008221213,0.0016432739,0.00079655624,1.0,98
0.9131793,0.056343704,0.02146509,0.0076249177,0.000819101,0.00056787644,1.0,99
0.50833005,0.46837175,0.022721177,0.0003714405,7.063577e-05,0.00013488952,1.1,0
0.73462665,0.23177093,0.030760609,0.0022543198,0.00029804648,0.0002894002,1.1,1
0.9187009,0.07170229,0.006769848,0.0025172818,0.00017477931,0.00013487785,1.1,2
0.965003,0.013962652,0.016062768,0.0045053163,0.00029028053,0.00017598708,1.1,3
0.62349296,0.3166029,0.05532614,0.003565609,0.000424633,0.00058771786,1.1,4
0.9905345,0.0064015603,0.0010005232,0.0019735608,5.641375e-05,3.3480832e-05,1.1,5
0.85846126,0.09282932,0.046275564,0.0017219362,0.00039334624,0.00031855865,1.1,6
0.5281462,0.40106338,0.06917573,0.001075814,0.00020487657,0.00033395368,1.1,7
0.8238919,0.16367073,0.010945052,0.001071707,0.00023293849,0.00018770361,1.1,8
0.7201991,0.21558158,0.060480993,0.0029285643,0.00040122983,0.00040852604,1.1,9
0.60337746,0.3444187,0.05054587,0.0009060781,0.0003349473,0.00041692707,1.1,10
0.75101745,0.21192183,0.034008913,0.0023882664,0.000328196,0.0003354417,1.1,11
0.5685189,0.29486725,0.13469027,0.0010465137,0.00043816882,0.0004389227,1.1,12
0.8765842,0.09037442,0.030127756,0.002273416,0.000343054,0.00029719173,1.1,13
0.892305,0.09690844,0.0090698665,0.001362222,0.00019391006,0.00016057362,1.1,14
0.80661315,0.17249449,0.018616378,0.0017064931,0.0002938969,0.00027563033,1.1,15
0.9838301,0.009275979,0.0022288945,0.004428743,0.00015275892,8.345912e-05,1.1,16
0.774233,0.16779013,0.05387878,0.0032900204,0.0003900328,0.00041808982,1.1,17
0.6380501,0.2954325,0.064024255,0.0015640276,0.00041379547,0.0005153724,1.1,18
0.58689153,0.29092845,0.119510464,0.00092573575,0.0007826808,0.0009611511,1.1,19
