time,D,M,T,scale_up
199,131.79259367597268,0.5546948642616047,194.49999999996464,0.8
198,131.75017813582397,0.5549096605521873,194.39999999996462,0.8
199,131.75017813582392,0.5549096605521874,194.39999999996462,0.8
198,131.70773131935053,0.5551244325119905,194.2999999999646,0.8
199,131.70773131935047,0.5551244325119907,194.2999999999646,0.8
198,131.66525327665323,0.5553391803378126,194.19999999996458,0.8
199,131.6652532766531,0.555339180337813,194.19999999996458,0.8
198,131.6227440578885,0.5555539042274149,194.09999999996455,0.8
199,131.6227440578885,0.5555539042274149,194.09999999996455,0.8
198,131.5802037132685,0.5557686043795202,193.99999999996453,0.8
199,131.58020371326842,0.5557686043795206,193.99999999996453,0.8
198,131.53763229305983,0.5559832809938146,193.8999999999645,0.8
199,131.5376322930598,0.5559832809938147,193.8999999999645,0.8
198,131.49502984758377,0.5561979342709443,193.79999999996448,0.8
199,131.49502984758374,0.5561979342709444,193.79999999996448,0.8
198,131.4523964272154,0.5564125644125164,193.69999999996446,0.8
199,131.45239642721532,0.5564125644125166,193.69999999996446,0.8
198,131.40973208238316,0.5566271716210975,193.59999999996444,0.8
199,131.40973208238313,0.5566271716210976,193.59999999996444,0.8
198,131.36703686356864,0.5568417561002132,193.49999999996442,0.8
199,131.3670368635686,0.5568417561002134,193.49999999996442,0.8
198,131.32431082130577,0.5570563180543476,193.3999999999644,0.8
199,131.32431082130572,0.5570563180543477,193.3999999999644,0.8
198,131.28155400618056,0.5572708576889421,193.29999999996437,0.8
199,131.28155400618056,0.5572708576889421,193.29999999996437,0.8
198,131.23876646883073,0.5574853752103952,193.19999999996435,0.8
199,131.2387664688306,0.5574853752103957,193.19999999996435,0.8
198,131.19594825994474,0.5576998708260622,193.09999999996433,0.8
199,131.1959482599447,0.5576998708260623,193.09999999996433,0.8
198,131.15309943026213,0.5579143447442534,192.9999999999643,0.8
199,131.15309943026213,0.5579143447442534,192.9999999999643,0.8
198,131.11022003057238,0.5581287971742338,192.89999999996428,0.8
199,131.11022003057235,0.5581287971742338,192.89999999996428,0.8
198,131.06731011171473,0.5583432283262236,192.79999999996426,0.8
199,131.06731011171468,0.5583432283262237,192.79999999996426,0.8
198,131.0243697245776,0.5585576384113963,192.69999999996423,0.8
199,131.0243697245776,0.5585576384113963,192.69999999996423,0.8
198,130.98139892009846,0.5587720276418782,192.5999999999642,0.8
199,130.98139892009846,0.5587720276418782,192.5999999999642,0.8
198,130.93839774926292,0.5589863962307485,192.4999999999642,0.8
199,130.93839774926292,0.5589863962307485,192.4999999999642,0.8
198,130.8953662631046,0.5592007443920375,192.39999999996417,0.8
199,130.89536626310456,0.5592007443920376,192.39999999996417,0.8
198,130.85230451270448,0.5594150723407273,192.29999999996414,0.8
199,130.85230451270445,0.5594150723407274,192.29999999996414,0.8
198,130.8092125491907,0.55962938029275,192.19999999996412,0.8
199,130.8092125491906,0.5596293802927503,192.19999999996412,0.8
198,130.76609042373772,0.5598436684649882,192.0999999999641,0.8
199,130.76609042373772,0.5598436684649882,192.0999999999641,0.8
198,130.72293818756643,0.5600579370752733,191.99999999996407,0.8
199,130.72293818756643,0.5600579370752733,191.99999999996407,0.8
198,130.67975589194316,0.5602721863423858,191.89999999996405,0.8
199,130.67975589194316,0.5602721863423858,191.89999999996405,0.8
198,130.63654358817956,0.5604864164860541,191.79999999996403,0.8
199,130.63654358817948,0.5604864164860544,191.79999999996403,0.8
198,130.59330132763196,0.5607006277269543,191.699999999964,0.8
199,130.59330132763193,0.5607006277269544,191.699999999964,0.8
198,130.55002916170125,0.5609148202867092,191.59999999996398,0.8
199,130.55002916170113,0.5609148202867097,191.59999999996398,0.8
198,130.50672714183196,0.5611289943878889,191.49999999996396,0.8
199,130.50672714183187,0.5611289943878891,191.49999999996396,0.8
198,130.46339531951236,0.5613431502540079,191.39999999996394,0.8
199,130.46339531951224,0.5613431502540083,191.39999999996394,0.8
198,130.42003374627353,0.5615572881095275,191.29999999996392,0.8
199,130.42003374627353,0.5615572881095275,191.29999999996392,0.8
198,130.37664247368943,0.5617714081798526,191.1999999999639,0.8
199,130.37664247368934,0.5617714081798527,191.1999999999639,0.8
198,130.3332215533759,0.5619855106913328,191.09999999996387,0.8
199,130.3332215533759,0.5619855106913328,191.09999999996387,0.8
198,130.2897710369908,0.5621995958712613,190.99999999996385,0.8
199,130.2897710369907,0.5621995958712617,190.99999999996385,0.8
198,130.24629097623313,0.5624136639478745,190.89999999996382,0.8
199,130.24629097623298,0.562413663947875,190.89999999996382,0.8
198,130.20278142284275,0.5626277151503517,190.7999999999638,0.8
199,130.20278142284275,0.5626277151503517,190.7999999999638,0.8
198,130.15924242860035,0.5628417497088134,190.69999999996378,0.8
199,130.1592424286003,0.5628417497088136,190.69999999996378,0.8
198,130.11567404532624,0.5630557678543227,190.59999999996376,0.8
199,130.11567404532616,0.563055767854323,190.59999999996376,0.8
198,130.07207632488058,0.5632697698188832,190.49999999996373,0.8
199,130.07207632488053,0.5632697698188834,190.49999999996373,0.8
198,130.02844931916277,0.5634837558354393,190.3999999999637,0.8
199,130.02844931916272,0.5634837558354395,190.3999999999637,0.8
198,129.984793080111,0.5636977261378756,190.2999999999637,0.8
199,129.98479308011085,0.563697726137876,190.2999999999637,0.8
198,129.94110765970163,0.5639116809610163,190.19999999996367,0.8
199,129.94110765970154,0.5639116809610165,190.19999999996367,0.8
198,129.8973931099493,0.5641256205406244,190.09999999996364,0.8
199,129.8973931099492,0.5641256205406248,190.09999999996364,0.8
198,129.85364948290598,0.5643395451134026,189.99999999996362,0.8
199,129.85364948290598,0.5643395451134026,189.99999999996362,0.8
198,129.80987683066104,0.5645534549169904,189.8999999999636,0.8
199,129.80987683066098,0.5645534549169906,189.8999999999636,0.8
198,129.76607520534031,0.5647673501899664,189.79999999996357,0.8
199,129.7660752053402,0.5647673501899667,189.79999999996357,0.8
198,129.72224465910608,0.5649812311718458,189.69999999996355,0.8
199,129.72224465910597,0.5649812311718463,189.69999999996355,0.8
198,129.67838524415654,0.5651950981030817,189.59999999996353,0.8
199,129.67838524415654,0.5651950981030817,189.59999999996353,0.8
198,129.63449701272555,0.5654089512250621,189.4999999999635,0.8
199,129.63449701272546,0.5654089512250623,189.4999999999635,0.8
198,129.59058001708183,0.5656227907801127,189.39999999996348,0.8
199,129.59058001708183,0.5656227907801127,189.39999999996348,0.8
198,129.54663430952917,0.5658366170114937,189.29999999996346,0.8
199,129.54663430952905,0.565836617011494,189.29999999996346,0.8
198,129.50265994240524,0.5660504301634018,189.19999999996344,0.8
199,129.50265994240524,0.5660504301634018,189.19999999996344,0.8
198,129.45865696808215,0.5662642304809672,189.09999999996342,0.8
199,129.45865696808198,0.5662642304809676,189.09999999996342,0.8
198,129.41462543896512,0.5664780182102559,188.9999999999634,0.8
199,129.4146254389649,0.5664780182102566,188.9999999999634,0.8
198,129.3705654074926,0.5666917935982675,188.89999999996337,0.8
199,129.37056540749253,0.5666917935982677,188.89999999996337,0.8
198,129.32647692613605,0.5669055568929351,188.79999999996335,0.8
199,129.32647692613602,0.5669055568929351,188.79999999996335,0.8
198,129.28236004739915,0.567119308343125,188.69999999996332,0.8
199,129.28236004739898,0.5671193083431255,188.69999999996332,0.8
198,129.23821482381732,0.5673330481986378,188.5999999999633,0.8
199,129.2382148238172,0.5673330481986383,188.5999999999633,0.8
198,129.19404130795783,0.567546776710206,188.49999999996328,0.8
199,129.19404130795783,0.567546776710206,188.49999999996328,0.8
198,129.14983955241922,0.567760494129494,188.39999999996326,0.8
199,129.14983955241917,0.5677604941294943,188.39999999996326,0.8
198,129.10560960983062,0.567974200709099,188.29999999996323,0.8
199,129.10560960983054,0.5679742007090993,188.29999999996323,0.8
198,129.0613515328517,0.56818789670255,188.1999999999632,0.8
199,129.06135153285166,0.56818789670255,188.1999999999632,0.8
198,129.01706537417223,0.5684015823643063,188.0999999999632,0.8
199,129.01706537417212,0.5684015823643066,188.0999999999632,0.8
198,128.9727511865116,0.56861525794976,187.99999999996317,0.8
199,128.9727511865115,0.5686152579497603,187.99999999996317,0.8
198,128.92840902261855,0.568828923715233,187.89999999996314,0.8
199,128.92840902261838,0.5688289237152334,187.89999999996314,0.8
198,128.88403893527067,0.5690425799179778,187.79999999996312,0.8
199,128.8840389352706,0.569042579917978,187.79999999996312,0.8
198,128.83964097727426,0.5692562268161774,187.6999999999631,0.8
199,128.83964097727423,0.5692562268161774,187.6999999999631,0.8
198,128.79521520146375,0.5694698646689444,187.59999999996307,0.8
199,128.7952152014637,0.5694698646689446,187.59999999996307,0.8
198,128.75076166070133,0.5696834937363217,187.49999999996305,0.8
199,128.75076166070122,0.5696834937363221,187.49999999996305,0.8
198,128.70628040787662,0.5698971142792818,187.39999999996303,0.8
199,128.7062804078766,0.5698971142792818,187.39999999996303,0.8
198,128.6617714959065,0.5701107265597256,187.299999999963,0.8
199,128.6617714959065,0.5701107265597256,187.299999999963,0.8
198,128.61723497773443,0.5703243308404837,187.19999999996298,0.8
199,128.6172349777344,0.5703243308404838,187.19999999996298,0.8
198,128.57267090633022,0.5705379273853155,187.09999999996296,0.8
199,128.57267090633022,0.5705379273853155,187.09999999996296,0.8
198,128.52807933468983,0.5707515164589084,186.99999999996294,0.8
199,128.52807933468978,0.5707515164589086,186.99999999996294,0.8
198,128.4834603158347,0.5709650983268791,186.89999999996292,0.8
199,128.4834603158346,0.5709650983268794,186.89999999996292,0.8
198,128.43881390281157,0.5711786732557719,186.7999999999629,0.8
199,128.4388139028115,0.5711786732557722,186.7999999999629,0.8
198,128.3941401486922,0.5713922415130595,186.69999999996287,0.8
199,128.3941401486922,0.5713922415130595,186.69999999996287,0.8
198,128.34943910657293,0.5716058033671415,186.59999999996285,0.8
199,128.3494391065729,0.5716058033671416,186.59999999996285,0.8
198,128.30471082957422,0.5718193590873464,186.49999999996282,0.8
199,128.30471082957422,0.5718193590873464,186.49999999996282,0.8
198,128.2599553708405,0.5720329089439291,186.3999999999628,0.8
199,128.25995537084046,0.5720329089439292,186.3999999999628,0.8
198,128.21517278353963,0.5722464532080728,186.29999999996278,0.8
199,128.2151727835396,0.5722464532080728,186.29999999996278,0.8
198,128.1703631208628,0.5724599921518871,186.19999999996276,0.8
199,128.1703631208627,0.5724599921518874,186.19999999996276,0.8
198,128.1255264360238,0.5726735260484096,186.09999999996273,0.8
199,128.12552643602376,0.5726735260484097,186.09999999996273,0.8
198,128.0806627822591,0.5728870551716038,185.9999999999627,0.8
199,128.0806627822591,0.5728870551716038,185.9999999999627,0.8
198,128.03577221282734,0.5731005797963609,185.8999999999627,0.8
199,128.03577221282734,0.5731005797963609,185.8999999999627,0.8
198,127.9908547810089,0.5733141001984978,185.79999999996267,0.8
199,127.99085478100872,0.5733141001984985,185.79999999996267,0.8
198,127.94591054010542,0.57352761665476,185.69999999996264,0.8
199,127.94591054010533,0.5735276166547603,185.69999999996264,0.8
198,127.90093954344002,0.5737411294428174,185.59999999996262,0.8
199,127.90093954343997,0.5737411294428175,185.59999999996262,0.8
198,127.85594184435648,0.5739546388412676,185.4999999999626,0.8
199,127.85594184435638,0.5739546388412679,185.4999999999626,0.8
198,127.81091749621896,0.5741681451296343,185.39999999996257,0.8
199,127.81091749621888,0.5741681451296345,185.39999999996257,0.8
198,127.76586655241182,0.5743816485883677,185.29999999996255,0.8
199,127.76586655241182,0.5743816485883677,185.29999999996255,0.8
198,127.7207890663393,0.5745951494988443,185.19999999996253,0.8
199,127.72078906633925,0.5745951494988443,185.19999999996253,0.8
198,127.67568509142495,0.5748086481433666,185.0999999999625,0.8
199,127.6756850914249,0.5748086481433669,185.0999999999625,0.8
198,127.6305546811116,0.5750221448051639,184.99999999996248,0.8
199,127.6305546811115,0.5750221448051642,184.99999999996248,0.8
198,127.58539788886078,0.5752356397683915,184.89999999996246,0.8
199,127.58539788886068,0.5752356397683919,184.89999999996246,0.8
198,127.5402147681526,0.575449133318131,184.79999999996244,0.8
199,127.54021476815257,0.575449133318131,184.79999999996244,0.8
198,127.49500537248538,0.5756626257403897,184.69999999996242,0.8
199,127.49500537248531,0.57566262574039,184.69999999996242,0.8
198,127.4497697553752,0.5758761173221022,184.5999999999624,0.8
199,127.4497697553751,0.5758761173221025,184.5999999999624,0.8
198,127.40450797035571,0.5760896083511289,184.49999999996237,0.8
199,127.40450797035565,0.5760896083511291,184.49999999996237,0.8
198,127.35922007097778,0.576303099116256,184.39999999996235,0.8
199,127.35922007097773,0.5763030991162561,184.39999999996235,0.8
198,127.31390611080926,0.576516589907197,184.29999999996232,0.8
199,127.31390611080916,0.5765165899071973,184.29999999996232,0.8
198,127.2685661434344,0.5767300810145913,184.1999999999623,0.8
199,127.26856614343434,0.5767300810145914,184.1999999999623,0.8
198,127.22320022245395,0.576943572730005,184.09999999996228,0.8
199,127.22320022245388,0.5769435727300052,184.09999999996228,0.8
198,127.1778084014845,0.5771570653459303,183.99999999996226,0.8
199,127.17780840148438,0.5771570653459306,183.99999999996226,0.8
198,127.13239073415826,0.5773705591557867,183.89999999996223,0.8
199,127.13239073415818,0.5773705591557869,183.89999999996223,0.8
198,127.08694727412293,0.5775840544539204,183.7999999999622,0.8
199,127.08694727412288,0.5775840544539205,183.7999999999622,0.8
198,127.04147807504116,0.5777975515356037,183.6999999999622,0.8
199,127.04147807504113,0.5777975515356037,183.6999999999622,0.8
198,126.99598319059038,0.5780110506970365,183.59999999996217,0.8
199,126.99598319059032,0.5780110506970368,183.59999999996217,0.8
198,126.95046267446246,0.5782245522353462,183.49999999996214,0.8
199,126.95046267446236,0.5782245522353465,183.49999999996214,0.8
198,126.90491658036332,0.5784380564485867,183.39999999996212,0.8
199,126.90491658036329,0.5784380564485868,183.39999999996212,0.8
198,126.85934496201288,0.5786515636357394,183.2999999999621,0.8
199,126.85934496201288,0.5786515636357394,183.2999999999621,0.8
198,126.81374787314455,0.5788650740967132,183.19999999996207,0.8
199,126.81374787314445,0.5788650740967135,183.19999999996207,0.8
198,126.76812536750488,0.5790785881323454,183.09999999996205,0.8
199,126.76812536750478,0.5790785881323457,183.09999999996205,0.8
198,126.72247749885352,0.5792921060444,182.99999999996203,0.8
199,126.72247749885335,0.5792921060444004,182.99999999996203,0.8
198,126.67680432096263,0.5795056281355706,182.899999999962,0.8
199,126.67680432096255,0.5795056281355708,182.899999999962,0.8
198,126.63110588761694,0.5797191547094777,182.79999999996198,0.8
199,126.63110588761685,0.5797191547094779,182.79999999996198,0.8
198,126.58538225261312,0.5799326860706708,182.69999999996196,0.8
199,126.58538225261304,0.579932686070671,182.69999999996196,0.8
198,126.53963346975962,0.5801462225246286,182.59999999996194,0.8
199,126.53963346975962,0.5801462225246286,182.59999999996194,0.8
198,126.49385959287663,0.5803597643777573,182.49999999996191,0.8
199,126.49385959287646,0.5803597643777578,182.49999999996191,0.8
198,126.44806067579513,0.5805733119373946,182.3999999999619,0.8
199,126.44806067579508,0.5805733119373948,182.3999999999619,0.8
198,126.40223677235748,0.5807868655118054,182.29999999996187,0.8
199,126.4022367723574,0.5807868655118056,182.29999999996187,0.8
198,126.35638793641644,0.5810004254101856,182.19999999996185,0.8
199,126.35638793641638,0.5810004254101857,182.19999999996185,0.8
198,126.31051422183528,0.5812139919426607,182.09999999996182,0.8
199,126.31051422183523,0.5812139919426608,182.09999999996182,0.8
198,126.2646156824873,0.5814275654202863,181.9999999999618,0.8
199,126.26461568248723,0.5814275654202864,181.9999999999618,0.8
198,126.21869237225565,0.581641146155049,181.89999999996178,0.8
199,126.21869237225562,0.5816411461550491,181.89999999996178,0.8
198,126.17274434503311,0.5818547344598659,181.79999999996176,0.8
199,126.17274434503298,0.5818547344598664,181.79999999996176,0.8
198,126.1267716547216,0.5820683306485854,181.69999999996173,0.8
199,126.12677165472135,0.5820683306485862,181.69999999996173,0.8
198,126.08077435523197,0.5822819350359879,181.5999999999617,0.8
199,126.08077435523188,0.5822819350359882,181.5999999999617,0.8
198,126.03475250048417,0.5824955479377848,181.4999999999617,0.8
199,126.03475250048409,0.5824955479377851,181.4999999999617,0.8
198,125.98870614440634,0.5827091696706204,181.39999999996166,0.8
199,125.98870614440624,0.5827091696706207,181.39999999996166,0.8
198,125.94263534093481,0.5829228005520712,181.29999999996164,0.8
199,125.94263534093479,0.5829228005520714,181.29999999996164,0.8
198,125.89654014401407,0.5831364409006468,181.19999999996162,0.8
199,125.89654014401397,0.583136440900647,181.19999999996162,0.8
198,125.85042060759598,0.5833500910357904,181.0999999999616,0.8
199,125.85042060759592,0.5833500910357905,181.0999999999616,0.8
198,125.80427678564003,0.5835637512778784,180.99999999996157,0.8
199,125.80427678563997,0.5835637512778786,180.99999999996157,0.8
198,125.75810873211282,0.5837774219482218,180.89999999996155,0.8
199,125.7581087321127,0.5837774219482221,180.89999999996155,0.8
198,125.71191650098781,0.5839911033690659,180.79999999996153,0.8
199,125.71191650098757,0.5839911033690667,180.79999999996153,0.8
198,125.66570014624492,0.584204795863592,180.6999999999615,0.8
199,125.66570014624489,0.5842047958635921,180.6999999999615,0.8
198,125.619459721871,0.5844184997559145,180.59999999996148,0.8
199,125.61945972187073,0.5844184997559152,180.59999999996148,0.8
198,125.5731952818582,0.5846322153710868,180.49999999996146,0.8
199,125.57319528185815,0.584632215371087,180.49999999996146,0.8
198,125.52690688020532,0.5848459430350962,180.39999999996144,0.8
199,125.52690688020529,0.5848459430350963,180.39999999996144,0.8
198,125.48059457091632,0.5850596830748676,180.29999999996141,0.8
199,125.48059457091632,0.5850596830748676,180.29999999996141,0.8
198,125.43425840800086,0.5852734358182634,180.1999999999614,0.8
199,125.43425840800062,0.5852734358182642,180.1999999999614,0.8
198,125.38789844547311,0.5854872015940845,180.09999999996137,0.8
199,125.38789844547304,0.5854872015940847,180.09999999996137,0.8
198,125.34151473735287,0.5857009807320689,179.99999999996135,0.8
199,125.34151473735278,0.5857009807320691,179.99999999996135,0.8
198,125.2951073376641,0.585914773562894,179.89999999996132,0.8
199,125.29510733766394,0.5859147735628945,179.89999999996132,0.8
198,125.2486763004352,0.5861285804181767,179.7999999999613,0.8
199,125.24867630043512,0.5861285804181771,179.7999999999613,0.8
198,125.20222167969885,0.5863424016304741,179.69999999996128,0.8
199,125.20222167969882,0.5863424016304742,179.69999999996128,0.8
198,125.15574352949162,0.5865562375332829,179.59999999996126,0.8
199,125.1557435294915,0.5865562375332832,179.59999999996126,0.8
198,125.10924190385354,0.5867700884610418,179.49999999996123,0.8
199,125.10924190385343,0.5867700884610423,179.49999999996123,0.8
198,125.06271685682829,0.586983954749131,179.3999999999612,0.8
199,125.06271685682815,0.5869839547491315,179.3999999999612,0.8
198,125.01616844246257,0.5871978367338726,179.2999999999612,0.8
199,125.01616844246244,0.587197836733873,179.2999999999612,0.8
198,124.96959671480623,0.5874117347525316,179.19999999996116,0.8
199,124.96959671480599,0.5874117347525324,179.19999999996116,0.8
198,124.92300172791155,0.5876256491433173,179.09999999996114,0.8
199,124.92300172791138,0.5876256491433178,179.09999999996114,0.8
198,124.87638353583354,0.5878395802453819,178.99999999996112,0.8
199,124.87638353583345,0.5878395802453821,178.99999999996112,0.8
198,124.82974219262945,0.5880535283988226,178.8999999999611,0.8
199,124.82974219262937,0.5880535283988229,178.8999999999611,0.8
198,124.78307775235845,0.5882674939446831,178.79999999996107,0.8
199,124.78307775235837,0.5882674939446834,178.79999999996107,0.8
198,124.73639026908157,0.5884814772249517,178.69999999996105,0.8
199,124.73639026908148,0.588481477224952,178.69999999996105,0.8
198,124.68967979686133,0.5886954785825645,178.59999999996103,0.8
199,124.68967979686133,0.5886954785825645,178.59999999996103,0.8
198,124.64294638976186,0.5889094983614044,178.499999999961,0.8
199,124.64294638976172,0.5889094983614048,178.499999999961,0.8
198,124.59619010184797,0.589123536906303,178.39999999996098,0.8
199,124.59619010184794,0.5891235369063031,178.39999999996098,0.8
198,124.54941098718588,0.5893375945630399,178.29999999996096,0.8
199,124.5494109871857,0.5893375945630405,178.29999999996096,0.8
198,124.502609099842,0.5895516716783453,178.19999999996094,0.8
199,124.5026090998419,0.5895516716783457,178.19999999996094,0.8
198,124.45578449388361,0.5897657685998993,178.09999999996091,0.8
199,124.45578449388353,0.5897657685998995,178.09999999996091,0.8
198,124.40893722337805,0.5899798856763322,177.9999999999609,0.8
199,124.40893722337793,0.5899798856763325,177.9999999999609,0.8
198,124.36206734239268,0.5901940232572275,177.89999999996087,0.8
199,124.36206734239258,0.5901940232572278,177.89999999996087,0.8
198,124.31517490499476,0.5904081816931206,177.79999999996085,0.8
199,124.31517490499462,0.590408181693121,177.79999999996085,0.8
198,124.2682599652511,0.5906223613355,177.69999999996082,0.8
199,124.26825996525088,0.5906223613355006,177.69999999996082,0.8
198,124.22132257722778,0.5908365625368095,177.5999999999608,0.8
199,124.22132257722771,0.5908365625368097,177.5999999999608,0.8
198,124.17436279499033,0.5910507856504463,177.49999999996078,0.8
199,124.17436279499033,0.5910507856504463,177.49999999996078,0.8
198,124.12738067260318,0.5912650310307644,177.39999999996076,0.8
199,124.12738067260308,0.5912650310307647,177.39999999996076,0.8
198,124.08037626412937,0.5914792990330744,177.29999999996073,0.8
199,124.08037626412914,0.5914792990330751,177.29999999996073,0.8
198,124.03334962363053,0.5916935900136443,177.1999999999607,0.8
199,124.0333496236303,0.5916935900136451,177.1999999999607,0.8
198,123.98630080516675,0.5919079043297004,177.0999999999607,0.8
199,123.98630080516654,0.591907904329701,177.0999999999607,0.8
198,123.93922986279611,0.5921222423394285,176.99999999996066,0.8
199,123.93922986279611,0.5921222423394285,176.99999999996066,0.8
198,123.89213685057501,0.5923366044019733,176.89999999996064,0.8
199,123.89213685057497,0.5923366044019736,176.89999999996064,0.8
198,123.84502182255721,0.5925509908774422,176.79999999996062,0.8
199,123.8450218225571,0.5925509908774426,176.79999999996062,0.8
198,123.79788483279411,0.5927654021269038,176.6999999999606,0.8
199,123.79788483279403,0.592765402126904,176.6999999999606,0.8
198,123.75072593533457,0.592979838512389,176.59999999996057,0.8
199,123.7507259353344,0.5929798385123896,176.59999999996057,0.8
198,123.70354518422448,0.5931943003968934,176.49999999996055,0.8
199,123.70354518422428,0.593194300396894,176.49999999996055,0.8
198,123.65634263350664,0.5934087881443771,176.39999999996053,0.8
199,123.65634263350664,0.5934087881443771,176.39999999996053,0.8
198,123.60911833722109,0.5936233021197648,176.2999999999605,0.8
199,123.60911833722086,0.5936233021197654,176.2999999999605,0.8
198,123.56187234940364,0.5938378426889496,176.19999999996048,0.8
199,123.56187234940353,0.5938378426889499,176.19999999996048,0.8
198,123.5146047240872,0.5940524102187907,176.09999999996046,0.8
199,123.51460472408704,0.5940524102187912,176.09999999996046,0.8
198,123.4673155153005,0.594267005077117,175.99999999996044,0.8
199,123.4673155153003,0.5942670050771176,175.99999999996044,0.8
198,123.4200047770683,0.5944816276327266,175.89999999996041,0.8
199,123.4200047770682,0.5944816276327269,175.89999999996041,0.8
198,123.37267256341137,0.5946962782553883,175.7999999999604,0.8
199,123.37267256341129,0.5946962782553886,175.7999999999604,0.8
198,123.32531892834598,0.5949109573158423,175.69999999996037,0.8
199,123.32531892834581,0.5949109573158429,175.69999999996037,0.8
198,123.2779439258837,0.5951256651858026,175.59999999996035,0.8
199,123.27794392588363,0.5951256651858027,175.59999999996035,0.8
198,123.23054761003172,0.5953404022379554,175.49999999996032,0.8
199,123.23054761003158,0.5953404022379558,175.49999999996032,0.8
198,123.18313003479196,0.5955551688459633,175.3999999999603,0.8
199,123.18313003479189,0.5955551688459635,175.3999999999603,0.8
198,123.1356912541615,0.595769965384464,175.29999999996028,0.8
199,123.13569125416136,0.5957699653844646,175.29999999996028,0.8
198,123.08823132213196,0.595984792229073,175.19999999996026,0.8
199,123.08823132213183,0.5959847922290733,175.19999999996026,0.8
198,123.0407502926896,0.5961996497563828,175.09999999996023,0.8
199,123.04075029268948,0.5961996497563832,175.09999999996023,0.8
198,122.99324821981503,0.5964145383439666,174.9999999999602,0.8
199,122.99324821981496,0.5964145383439668,174.9999999999602,0.8
198,122.94572515748314,0.596629458370377,174.8999999999602,0.8
199,122.94572515748295,0.5966294583703775,174.8999999999602,0.8
198,122.89818115966257,0.5968444102151491,174.79999999996016,0.8
199,122.89818115966247,0.5968444102151494,174.79999999996016,0.8
198,122.85061628031622,0.5970593942588,174.69999999996014,0.8
199,122.85061628031599,0.5970593942588006,174.69999999996014,0.8
198,122.80303057340019,0.5972744108828313,174.59999999996012,0.8
199,122.80303057340006,0.5972744108828317,174.59999999996012,0.8
198,122.75542409286453,0.5974894604697296,174.4999999999601,0.8
199,122.75542409286442,0.59748946046973,174.4999999999601,0.8
198,122.70779689265234,0.5977045434029676,174.39999999996007,0.8
199,122.70779689265223,0.597704543402968,174.39999999996007,0.8
198,122.66014902670013,0.5979196600670056,174.29999999996005,0.8
199,122.66014902669978,0.5979196600670066,174.29999999996005,0.8
198,122.61248054893699,0.5981348108472934,174.19999999996003,0.8
199,122.61248054893666,0.5981348108472944,174.19999999996003,0.8
198,122.56479151328523,0.5983499961302703,174.09999999996,0.8
199,122.56479151328497,0.5983499961302711,174.09999999996,0.8
198,122.51708197365974,0.5985652163033668,173.99999999995998,0.8
199,122.51708197365959,0.5985652163033672,173.99999999995998,0.8
198,122.46935198396798,0.598780471755006,173.89999999995996,0.8
199,122.46935198396778,0.5987804717550067,173.89999999995996,0.8
198,122.42160159810966,0.5989957628746051,173.79999999995994,0.8
199,122.42160159810932,0.5989957628746061,173.79999999995994,0.8
198,122.37383086997646,0.5992110900525771,173.6999999999599,0.8
199,122.37383086997639,0.5992110900525773,173.6999999999599,0.8
198,122.32603985345273,0.5994264536803295,173.5999999999599,0.8
199,122.32603985345251,0.5994264536803301,173.5999999999599,0.8
198,122.27822860241407,0.5996418541502696,173.49999999995987,0.8
199,122.27822860241376,0.5996418541502705,173.49999999995987,0.8
198,122.23039717072798,0.5998572918558033,173.39999999995985,0.8
199,122.23039717072773,0.599857291855804,173.39999999995985,0.8
198,122.18254561225365,0.6000727671913365,173.29999999995982,0.8
199,122.18254561225342,0.6000727671913373,173.29999999995982,0.8
198,122.13467398084155,0.6002882805522775,173.1999999999598,0.8
199,122.13467398084138,0.600288280552278,173.1999999999598,0.8
198,122.08678233033352,0.6005038323350371,173.09999999995978,0.8
199,122.08678233033335,0.6005038323350377,173.09999999995978,0.8
198,122.03887071456239,0.6007194229370318,172.99999999995975,0.8
199,122.03887071456217,0.6007194229370324,172.99999999995975,0.8
198,121.99093918735187,0.6009350527566837,172.89999999995973,0.8
199,121.99093918735183,0.6009350527566838,172.89999999995973,0.8
198,121.94298780251681,0.6011507221934215,172.7999999999597,0.8
199,121.94298780251667,0.6011507221934219,172.7999999999597,0.8
198,121.89501661386234,0.601366431647684,172.6999999999597,0.8
199,121.89501661386217,0.6013664316476844,172.6999999999597,0.8
198,121.84702567518427,0.60158218152092,172.59999999995966,0.8
199,121.8470256751841,0.6015821815209205,172.59999999995966,0.8
198,121.7990150402687,0.6017979722155897,172.49999999995964,0.8
199,121.79901504026861,0.60179797221559,172.49999999995964,0.8
198,121.75098476289219,0.6020138041351666,172.39999999995962,0.8
199,121.7509847628919,0.6020138041351675,172.39999999995962,0.8
198,121.70293489682086,0.6022296776841402,172.2999999999596,0.8
199,121.70293489682075,0.6022296776841405,172.2999999999596,0.8
198,121.65486549581142,0.6024455932680141,172.19999999995957,0.8
199,121.65486549581118,0.6024455932680148,172.19999999995957,0.8
198,121.60677661360985,0.6026615512933114,172.09999999995955,0.8
199,121.60677661360957,0.6026615512933123,172.09999999995955,0.8
198,121.55866830395188,0.6028775521675742,171.99999999995953,0.8
199,121.55866830395178,0.6028775521675747,171.99999999995953,0.8
198,121.51054062056312,0.6030935962993648,171.8999999999595,0.8
199,121.51054062056285,0.6030935962993655,171.8999999999595,0.8
