time,0,1,2,3,4,5,rho,length,sim
498,0.11239436,0.866403,0.019705381,0.0007219835,0.00030968478,0.0004655912,-0.9,500,7
498,0.17666443,0.6958915,0.12460914,0.00095255923,0.0008798596,0.0010025037,-0.9,500,8
498,0.25890568,0.7044102,0.03361238,0.00085259986,0.0010343301,0.0011847612,-0.9,500,9
498,0.5817828,0.40393806,0.011777724,0.0011263291,0.00059040764,0.0007846746,-0.9,500,10
498,0.7041763,0.28164655,0.011611069,0.0012980348,0.0006149425,0.00065310614,-0.9,500,11
498,0.8209369,0.1728223,0.0043445984,0.0009352068,0.00044557368,0.0005153887,-0.9,500,12
498,0.1133164,0.863197,0.022028612,0.00057209854,0.0003557658,0.00053013134,-0.9,500,13
498,0.3370045,0.6388174,0.020500515,0.0014309732,0.0009470617,0.0012995411,-0.9,500,14
498,0.08118349,0.8940396,0.023550084,0.00046031206,0.00032424956,0.0004423102,-0.9,500,15
498,0.52121645,0.46567813,0.010508424,0.0014959064,0.00044274982,0.0006583647,-0.9,500,16
498,0.7012194,0.27463093,0.021437166,0.001137055,0.0007686585,0.0008068086,-0.9,500,17
498,0.311012,0.66336286,0.023620216,0.00089570147,0.00052616914,0.0005830685,-0.9,500,18
498,0.79489195,0.19612662,0.0069757593,0.0011493006,0.00039030804,0.00046605134,-0.9,500,19
98,0.61594385,0.29130548,0.08842957,0.0028912888,0.0006261617,0.00080365565,-0.8,100,0
98,0.100317776,0.86983776,0.028244218,0.0007380124,0.00041063252,0.0004516368,-0.8,100,1
98,0.12610194,0.84017694,0.03178026,0.00085551746,0.00047483362,0.00061050395,-0.8,100,2
98,0.08549754,0.8811933,0.031914864,0.00066093594,0.00032612061,0.00040719856,-0.8,100,3
98,0.1961363,0.77511156,0.027018528,0.0007812447,0.0004576275,0.00049466226,-0.8,100,4
98,0.030097943,0.91862714,0.049873896,0.0006465987,0.00029159186,0.00046286065,-0.8,100,5
98,0.5038703,0.31121206,0.18012266,0.0026038315,0.000900117,0.0012910254,-0.8,100,6
98,0.40441447,0.37937412,0.20588031,0.008659993,0.0006146655,0.0010564431,-0.8,100,7
98,0.24384853,0.6822406,0.07082129,0.0018555422,0.00046966728,0.00076438114,-0.8,100,8
98,0.6216308,0.34562254,0.030661793,0.0012491411,0.0003886195,0.0004471235,-0.8,100,9
98,0.19053327,0.72151744,0.08463564,0.0020896348,0.0004949171,0.00072904653,-0.8,100,10
98,0.35758775,0.61333686,0.02696414,0.001062698,0.00034114526,0.00070734415,-0.8,100,11
98,0.44141978,0.5171667,0.038753197,0.0014517045,0.0005587367,0.0006498251,-0.8,100,12
98,0.059614968,0.918911,0.02054397,0.00035505404,0.00026139463,0.00031364325,-0.8,100,13
98,0.24517053,0.69126344,0.060307793,0.0013674775,0.000865888,0.001024898,-0.8,100,14
98,0.10711182,0.8541504,0.037190747,0.0007713505,0.0003262938,0.00044941984,-0.8,100,15
98,0.09316977,0.8684343,0.03671086,0.00081695034,0.0003622361,0.0005058746,-0.8,100,16
98,0.08239423,0.87597805,0.039986536,0.0007502523,0.00035883818,0.00053213,-0.8,100,17
98,0.51014924,0.4361758,0.048813984,0.0033698757,0.0006902786,0.0008008426,-0.8,100,18
98,0.06633622,0.90518343,0.02732857,0.00046485552,0.00029187204,0.0003950672,-0.8,100,19
198,0.16612364,0.8049356,0.027184945,0.00089974166,0.00038989692,0.00046622386,-0.8,200,0
198,0.7932549,0.19428432,0.010678532,0.0012165629,0.00035104025,0.00021471205,-0.8,200,1
198,0.45283625,0.5242267,0.020888813,0.00094272476,0.0006157301,0.0004897621,-0.8,200,2
198,0.005407486,0.9343984,0.05964461,0.00025255317,0.0001355258,0.00016140318,-0.8,200,3
198,0.60262966,0.32285547,0.07129696,0.0021381746,0.0005026326,0.00057704496,-0.8,200,4
198,0.19559628,0.7649962,0.037360243,0.0008098601,0.0006045021,0.00063297024,-0.8,200,5
198,0.051604208,0.8950891,0.051793605,0.00055263937,0.0004657603,0.00049469783,-0.8,200,6
198,0.55821353,0.42032892,0.019665256,0.0008404349,0.0004401801,0.0005116483,-0.8,200,7
198,0.35503173,0.62026787,0.022415448,0.0010208447,0.00069495704,0.00056917686,-0.8,200,8
198,0.59120727,0.25084105,0.15217353,0.0036857962,0.001044798,0.0010475268,-0.8,200,9
198,0.09528163,0.85481536,0.048324153,0.00085866963,0.00032649894,0.0003936491,-0.8,200,10
198,0.5272714,0.45520627,0.015561393,0.0009263237,0.00055744365,0.00047718582,-0.8,200,11
198,0.71339107,0.27613652,0.00869489,0.0010882857,0.00039163273,0.00029762049,-0.8,200,12
198,0.8621106,0.12211233,0.01261417,0.0025571545,0.0002886043,0.0003171738,-0.8,200,13
198,0.75661886,0.23322023,0.008444861,0.001222108,0.00028433808,0.00020956689,-0.8,200,14
198,0.42770815,0.54981744,0.020262292,0.0008435148,0.0007341436,0.0006344868,-0.8,200,15
198,0.3558808,0.56778735,0.073104315,0.0014474902,0.0009459012,0.00083415996,-0.8,200,16
198,0.49845028,0.48023427,0.019673996,0.0009902471,0.00027962442,0.00037157323,-0.8,200,17
198,0.10583164,0.83563495,0.056558546,0.00077273324,0.0005806688,0.0006215006,-0.8,200,18
198,0.57449776,0.39087975,0.031955823,0.0015623216,0.0005767002,0.0005276767,-0.8,200,19
298,0.8443495,0.14933035,0.004448875,0.0011086058,0.000410625,0.0003519769,-0.8,300,0
298,0.24516153,0.72615075,0.026534025,0.0010586063,0.00053933123,0.0005556996,-0.8,300,1
298,0.13185096,0.83098185,0.03491933,0.0009879093,0.0006422802,0.0006177039,-0.8,300,2
298,0.06661188,0.895833,0.036208924,0.0005796307,0.00033130316,0.00043520046,-0.8,300,3
298,0.36598927,0.61152995,0.020297367,0.0010168878,0.00057678856,0.00058976875,-0.8,300,4
298,0.017024536,0.96036804,0.022083595,0.00023777658,0.00012738068,0.00015867763,-0.8,300,5
298,0.72337484,0.24205072,0.03153415,0.002294666,0.00042357948,0.0003221186,-0.8,300,6
298,0.15231389,0.8001536,0.045923665,0.0007463881,0.00041726045,0.00044515412,-0.8,300,7
298,0.74087477,0.24260367,0.013952702,0.0013322779,0.0006527188,0.0005838511,-0.8,300,8
298,0.71091026,0.26811397,0.018278066,0.0017527775,0.00052678917,0.00041806494,-0.8,300,9
298,0.36751336,0.6046171,0.025372297,0.00093224365,0.00078719563,0.0007777773,-0.8,300,10
298,0.8682885,0.12293279,0.0068460214,0.0012174498,0.00041351968,0.00030182092,-0.8,300,11
298,0.46481818,0.51358426,0.018977242,0.001149463,0.0008160543,0.000654738,-0.8,300,12
298,0.9124976,0.08221785,0.0038596014,0.0011168264,0.00019110825,0.00011699681,-0.8,300,13
298,0.052494463,0.91413593,0.032254692,0.0005252541,0.00025010924,0.00033949723,-0.8,300,14
298,0.24167484,0.74160784,0.0149785075,0.0009353048,0.0003761728,0.00042730838,-0.8,300,15
298,0.8178334,0.17366365,0.0070065004,0.0010032946,0.00027338322,0.00021975515,-0.8,300,16
298,0.9755124,0.02140003,0.0020377473,0.00091945677,8.33917e-05,4.7037352e-05,-0.8,300,17
298,0.5446842,0.43780452,0.014956598,0.0013149211,0.00060597097,0.00063386955,-0.8,300,18
298,0.74436235,0.24402635,0.009588683,0.0012649719,0.0004045197,0.00035312865,-0.8,300,19
398,0.9811492,0.016661836,0.0013799706,0.00064395805,0.000102963255,6.2032566e-05,-0.8,400,0
398,0.8716279,0.11723687,0.009045722,0.0014647266,0.00033524566,0.00028950232,-0.8,400,1
398,0.5166613,0.45160547,0.029292302,0.0010963383,0.00066582236,0.00067874556,-0.8,400,2
398,0.85788304,0.13470916,0.005502982,0.0010676624,0.00045665068,0.00038052275,-0.8,400,3
398,0.40892106,0.57356936,0.014752316,0.0007831921,0.00085353036,0.0011205674,-0.8,400,4
398,0.92151284,0.07466974,0.0024006732,0.0009791228,0.00023060234,0.00020702617,-0.8,400,5
398,0.074635014,0.89617455,0.027777135,0.00057450106,0.0003928793,0.00044592068,-0.8,400,6
398,0.83131593,0.1486632,0.018537024,0.0011269741,0.00019801152,0.0001588702,-0.8,400,7
398,0.93447053,0.061492532,0.0026365581,0.000897337,0.0002874905,0.0002155658,-0.8,400,8
398,0.9444369,0.05079128,0.0033885348,0.00091097935,0.00026105627,0.00021129772,-0.8,400,9
398,0.9397251,0.056511745,0.0026279485,0.00075289677,0.00021967961,0.00016265304,-0.8,400,10
398,0.99445117,0.0045355177,0.0004430324,0.0004890689,5.1950763e-05,2.9206256e-05,-0.8,400,11
398,0.07101398,0.897019,0.030253466,0.0004786741,0.000562898,0.000671898,-0.8,400,12
398,0.9668605,0.030466702,0.001493603,0.0007781547,0.00022594983,0.00017508479,-0.8,400,13
398,0.31138667,0.65757775,0.028548433,0.0010292712,0.00067317387,0.0007847111,-0.8,400,14
398,0.6387549,0.33244458,0.026192836,0.0013757701,0.00062661414,0.00060522574,-0.8,400,15
398,0.49138433,0.489043,0.01668258,0.00085021305,0.0009430014,0.0010968798,-0.8,400,16
398,0.41622084,0.56469667,0.016764324,0.0010864222,0.0005854496,0.00064625323,-0.8,400,17
398,0.70937514,0.27039677,0.017369691,0.0016062104,0.00061341666,0.0006387639,-0.8,400,18
398,0.86918366,0.12345151,0.0052302238,0.0010541552,0.00055266643,0.0005278454,-0.8,400,19
498,0.9947506,0.0041155796,0.0004537176,0.00039637397,0.0001694867,0.00011423114,-0.8,500,0
498,0.8237679,0.16565269,0.008344125,0.0011501642,0.00051924423,0.0005658951,-0.8,500,1
498,0.9698297,0.026541743,0.0019523428,0.00054214447,0.0005474913,0.0005866075,-0.8,500,2
498,0.9820488,0.016177762,0.0008639715,0.000525833,0.00020423625,0.0001793971,-0.8,500,3
498,0.5939971,0.3885291,0.014537722,0.0013231257,0.0006781726,0.0009346978,-0.8,500,4
498,0.8045316,0.18247709,0.010876076,0.0008097015,0.0006300808,0.0006754713,-0.8,500,5
498,0.99386764,0.0049084127,0.0006157189,0.00042013286,0.0001216585,6.642923e-05,-0.8,500,6
498,0.16035628,0.7256278,0.109253496,0.00076473376,0.0017661984,0.0022315942,-0.8,500,7
498,0.95254207,0.04379219,0.0025219137,0.0006537651,0.00025806934,0.0002319177,-0.8,500,8
498,0.97126865,0.02589475,0.0016012827,0.0008518383,0.00021733627,0.00016607277,-0.8,500,9
498,0.08455157,0.87183934,0.040611587,0.00047209137,0.0010990198,0.0014263822,-0.8,500,10
498,0.99788773,0.0014430264,0.00023232831,0.0003144664,7.513655e-05,4.731109e-05,-0.8,500,11
498,0.89834476,0.094052255,0.005755704,0.0012186544,0.00033756992,0.0002910227,-0.8,500,12
498,0.9386138,0.057986096,0.001935694,0.0008259083,0.00029942102,0.00033914408,-0.8,500,13
498,0.2082671,0.76129127,0.027632402,0.0011622687,0.00061218295,0.0010348149,-0.8,500,14
498,0.99347174,0.005454143,0.00041374448,0.0003695151,0.0001607718,0.00013006924,-0.8,500,15
498,0.97272074,0.022096267,0.004241769,0.0006519569,0.00018415187,0.00010506325,-0.8,500,16
498,0.96002,0.03601808,0.002870747,0.00076503353,0.00018431948,0.00014180667,-0.8,500,17
498,0.97069,0.026721017,0.0012395212,0.00062214147,0.0003523131,0.00037492873,-0.8,500,18
498,0.99839747,0.0010465154,0.00019081323,0.0002757581,5.8724258e-05,3.0777108e-05,-0.8,500,19
98,0.47282308,0.48066777,0.04317355,0.0019288873,0.00065375876,0.00075296976,-0.7000000000000001,100,0
98,0.5325371,0.36042234,0.0993749,0.0052305814,0.0010859794,0.0013490991,-0.7000000000000001,100,1
98,0.17809096,0.61798453,0.1994127,0.0026436253,0.0008058679,0.0010623761,-0.7000000000000001,100,2
98,0.6161678,0.33554563,0.044571854,0.002450914,0.0005409202,0.00072286744,-0.7000000000000001,100,3
98,0.564788,0.400168,0.031684585,0.0022288978,0.0005233958,0.0006071409,-0.7000000000000001,100,4
98,0.6651294,0.2691461,0.054484986,0.008388604,0.0013101542,0.0015406819,-0.7000000000000001,100,5
98,0.6199368,0.34544158,0.030775018,0.0026578982,0.0005913656,0.0005972536,-0.7000000000000001,100,6
98,0.30661413,0.64283335,0.047668852,0.0015081518,0.0006140515,0.00076147227,-0.7000000000000001,100,7
98,0.21184802,0.7196425,0.06588788,0.0013982684,0.0005415351,0.0006817237,-0.7000000000000001,100,8
98,0.42562553,0.047261387,0.52142996,0.0018779933,0.0014864786,0.0023186575,-0.7000000000000001,100,9
98,0.63545597,0.2884909,0.071216494,0.0030266657,0.0008399609,0.00096999697,-0.7000000000000001,100,10
98,0.8272333,0.10343164,0.0490302,0.016689727,0.0018373074,0.0017778089,-0.7000000000000001,100,11
98,0.62148714,0.34563032,0.029709674,0.002105686,0.00049840193,0.0005687765,-0.7000000000000001,100,12
98,0.1630485,0.7874435,0.04703874,0.0013219898,0.0003973433,0.00074993144,-0.7000000000000001,100,13
98,0.59941494,0.3484765,0.048721265,0.0020637438,0.0006387577,0.00068484026,-0.7000000000000001,100,14
98,0.7642185,0.134394,0.08703819,0.009220211,0.0025651401,0.0025639713,-0.7000000000000001,100,15
98,0.2128284,0.7439361,0.04079745,0.0013405426,0.00047803053,0.00061945885,-0.7000000000000001,100,16
98,0.38140178,0.54881257,0.06684436,0.0022106091,0.00027520346,0.00045548088,-0.7000000000000001,100,17
98,0.6699308,0.3000161,0.027532004,0.0015934829,0.00044622316,0.0004813311,-0.7000000000000001,100,18
98,0.37222755,0.59788615,0.02736191,0.0012443439,0.00066888356,0.00061118975,-0.7000000000000001,100,19
198,0.74446225,0.112128995,0.13719282,0.003984312,0.0012288155,0.0010028293,-0.7000000000000001,200,0
198,0.85440904,0.13100597,0.011283351,0.0028741846,0.0002230936,0.00020436576,-0.7000000000000001,200,1
198,0.9394715,0.042826142,0.014549871,0.0029104983,0.00014419321,9.7903176e-05,-0.7000000000000001,200,2
198,0.853341,0.12608066,0.016966632,0.0029858178,0.00036896628,0.00025694547,-0.7000000000000001,200,3
198,0.52285177,0.45591772,0.019063046,0.0010495296,0.0005637639,0.00055420544,-0.7000000000000001,200,4
198,0.64949393,0.31801954,0.029442098,0.0024268122,0.0002822967,0.00033530552,-0.7000000000000001,200,5
198,0.8512597,0.11986795,0.025489043,0.0027785404,0.0003366979,0.00026812698,-0.7000000000000001,200,6
198,0.83726543,0.10874113,0.04968032,0.0036161772,0.0003724526,0.00032455786,-0.7000000000000001,200,7
198,0.56046766,0.421929,0.015596957,0.0012889121,0.00036182135,0.00035566255,-0.7000000000000001,200,8
198,0.13537946,0.8286425,0.034766965,0.0004982523,0.00036279325,0.0003501119,-0.7000000000000001,200,9
198,0.5538374,0.41815013,0.026019609,0.0012888134,0.0003278309,0.000376256,-0.7000000000000001,200,10
198,0.85644984,0.12352631,0.016529744,0.0030213643,0.0002605967,0.00021205867,-0.7000000000000001,200,11
198,0.121610016,0.8545791,0.022424068,0.0007702947,0.00026078342,0.0003557366,-0.7000000000000001,200,12
198,0.3208334,0.6468471,0.031052653,0.0008569527,0.000151727,0.00025817985,-0.7000000000000001,200,13
198,0.6379432,0.3268349,0.033108514,0.0013490128,0.00038603056,0.00037836065,-0.7000000000000001,200,14
198,0.5431143,0.3409627,0.11306153,0.00201323,0.0003481296,0.00050015346,-0.7000000000000001,200,15
198,0.6091757,0.3685589,0.020248065,0.0011513664,0.0004501232,0.0004159246,-0.7000000000000001,200,16
198,0.30928296,0.64688706,0.04165212,0.0011523151,0.0005716996,0.00045385756,-0.7000000000000001,200,17
198,0.6425953,0.33596736,0.01891621,0.0013910767,0.0006374416,0.000492669,-0.7000000000000001,200,18
198,0.415264,0.5656404,0.017087629,0.0010337649,0.0005091231,0.00046505604,-0.7000000000000001,200,19
298,0.6708095,0.3087118,0.018724639,0.0011562228,0.00029101805,0.0003067782,-0.7000000000000001,300,0
298,0.82461405,0.16073087,0.012580359,0.0016835607,0.00021543125,0.00017572229,-0.7000000000000001,300,1
298,0.68495256,0.2919026,0.021636663,0.0009016652,0.0003146641,0.0002919329,-0.7000000000000001,300,2
298,0.23652017,0.7295772,0.031956855,0.000892054,0.0005163378,0.0005373878,-0.7000000000000001,300,3
298,0.7078343,0.28128037,0.00953631,0.00086094305,0.0002613122,0.00022680497,-0.7000000000000001,300,4
298,0.9840019,0.012709275,0.0019111031,0.0012822706,5.9018097e-05,3.6415542e-05,-0.7000000000000001,300,5
298,0.91156375,0.08356006,0.0036880388,0.0009535177,0.00014246427,9.212694e-05,-0.7000000000000001,300,6
298,0.79450136,0.18902956,0.013761954,0.0020851856,0.00036402693,0.0002579492,-0.7000000000000001,300,7
298,0.9905943,0.004416108,0.00093079463,0.003930004,8.673954e-05,4.2013573e-05,-0.7000000000000001,300,8
298,0.8577956,0.129188,0.010673091,0.0017971463,0.00033409428,0.00021210514,-0.7000000000000001,300,9
298,0.23168696,0.7419334,0.02433395,0.0009841217,0.0005218437,0.0005397302,-0.7000000000000001,300,10
298,0.9089016,0.052000903,0.036177505,0.0025898525,0.00020030703,0.00012981972,-0.7000000000000001,300,11
298,0.97789,0.018571338,0.0016337822,0.0017662005,8.898293e-05,4.967441e-05,-0.7000000000000001,300,12
298,0.47586614,0.3665229,0.15507911,0.0013876908,0.00057787134,0.00056629017,-0.7000000000000001,300,13
298,0.9545996,0.04015037,0.0037533413,0.0013004072,0.00012604517,7.021461e-05,-0.7000000000000001,300,14
298,0.77870125,0.21001641,0.009354096,0.0013687882,0.0003129723,0.0002464637,-0.7000000000000001,300,15
298,0.92896086,0.06512915,0.0036539151,0.0015500833,0.00039129358,0.00031469465,-0.7000000000000001,300,16
298,0.83467793,0.1569277,0.007080099,0.0009767807,0.00019894261,0.00013853471,-0.7000000000000001,300,17
298,0.3998111,0.57339764,0.02473468,0.0009049983,0.00062620133,0.00052539,-0.7000000000000001,300,18
298,0.95955455,0.037422463,0.0018413702,0.00093383784,0.00015630134,9.141707e-05,-0.7000000000000001,300,19
398,0.8235008,0.16454649,0.010448842,0.0010721341,0.00024011201,0.00019158707,-0.7000000000000001,400,0
398,0.9912814,0.007355009,0.0007170263,0.00056081905,5.357923e-05,3.2161588e-05,-0.7000000000000001,400,1
398,0.9958937,0.0032199656,0.00035348238,0.0004367405,6.126533e-05,3.476887e-05,-0.7000000000000001,400,2
398,0.9682529,0.027954435,0.002713189,0.0009024875,0.00011222549,6.466447e-05,-0.7000000000000001,400,3
398,0.79655296,0.1916646,0.009861694,0.0008922549,0.00055733696,0.0004711073,-0.7000000000000001,400,4
398,0.6749395,0.31181794,0.011278295,0.0009651411,0.00051632925,0.00048280007,-0.7000000000000001,400,5
398,0.98833966,0.009999487,0.00081858196,0.0006830512,0.000101221325,5.7996956e-05,-0.7000000000000001,400,6
398,0.9965734,0.0025580225,0.00036130188,0.00038402554,7.216088e-05,5.1181996e-05,-0.7000000000000001,400,7
398,0.90509427,0.08793807,0.005292046,0.0013336453,0.00020970426,0.0001323099,-0.7000000000000001,400,8
398,0.996774,0.0023652643,0.00033595966,0.00044315273,5.646164e-05,2.5181533e-05,-0.7000000000000001,400,9
398,0.9853958,0.012941967,0.000915335,0.00055131153,0.000120747914,7.482167e-05,-0.7000000000000001,400,10
